No.,장소명,지역명,점포명,카테고리,주소,카테고리,,
1116,"황리단길, 국립경주박물관",경주시,화성호,배낚시,경북 경주시 감포읍,레저/액티비티,,
1117,"황리단길, 국립경주박물관",경주시,자연마술승마학교,승마장,경북 경주시 내남면,레저/액티비티,,
1118,"황리단길, 국립경주박물관",경주시,테크호,배낚시,경북 경주시 양남면,레저/액티비티,,
1119,"황리단길, 국립경주박물관",경주시,서라벌대학교승마장,승마장,경북 경주시 충효동,레저/액티비티,,
1120,"황리단길, 국립경주박물관",경주시,우키우키,"키즈카페,실내놀이터",경북 경주시 천군동,아이와함께,,
1121,"황리단길, 국립경주박물관",경주시,국립경주박물관,박물관,경북 경주시 인왕동,아이와함께,,
1122,"황리단길, 국립경주박물관",경주시,원더스페이스 보문점,테마파크,경북 경주시 신평동,아이와함께,,
1123,"황리단길, 국립경주박물관",경주시,경주 버드파크,동물원,경북 경주시 북군동,아이와함께,,
1124,"황리단길, 국립경주박물관",경주시,바니베어뮤지엄,박물관,경북 경주시 북군동,아이와함께,,
1125,"황리단길, 국립경주박물관",경주시,경주월드,테마파크,경북 경주시 천군동,아이와함께,,
1126,"황리단길, 국립경주박물관",경주시,주렁주렁 동물원 경주점,동물원,경북 경주시 천군동,아이와함께,,
1127,"황리단길, 국립경주박물관",경주시,추억의달동네,박물관,경북 경주시 하동,아이와함께,,
1128,"황리단길, 국립경주박물관",경주시,경주세계자동차박물관,박물관,경북 경주시 북군동,아이와함께,,
1129,"황리단길, 국립경주박물관",경주시,경주루지월드,테마파크,경북 경주시 신평동,아이와함께,,
1130,"황리단길, 국립경주박물관",경주시,키즈베리딸기체험장,"관광농원,팜스테이",경북 경주시 서악동,아이와함께,,
1131,"황리단길, 국립경주박물관",경주시,정글미디어파크,테마파크,경북 경주시 신평동,아이와함께,,
1132,"황리단길, 국립경주박물관",경주시,키즈팜막내농부,"관광농원,팜스테이",경북 경주시 천북면,아이와함께,,
1133,"황리단길, 국립경주박물관",경주시,국민힐링파크,테마파크,경북 경주시 산내면,아이와함께,,
1134,"황리단길, 국립경주박물관",경주시,경주양남주상절리,"관람,체험",경북 경주시 양남면,아이와함께,,
1135,"황리단길, 국립경주박물관",경주시,키덜트뮤지엄,박물관,경북 경주시 북군동,아이와함께,,
1136,"황리단길, 국립경주박물관",경주시,한국대중음악박물관,박물관,경북 경주시 신평동,아이와함께,,
1137,"황리단길, 국립경주박물관",경주시,황룡사역사문화관,박물관,경북 경주시 구황동,아이와함께,,
1138,"황리단길, 국립경주박물관",경주시,경주시 화랑마을,"관람,체험",경북 경주시 석장동,아이와함께,,
1139,"황리단길, 국립경주박물관",경주시,드림농원,"관광농원,팜스테이",경북 경주시 문무대왕면,아이와함께,,
1140,"황리단길, 국립경주박물관",경주시,이상복명과 경주빵 숲머리점,"관람,체험",경북 경주시 보문동,아이와함께,,
1141,"황리단길, 국립경주박물관",경주시,경상북도교육청 경주안전체험관,"관람,체험",경북 경주시 안강읍,아이와함께,,
1142,"황리단길, 국립경주박물관",경주시,꿈자람농원,"관광농원,팜스테이",경북 경주시 천북면,아이와함께,,
1143,"황리단길, 국립경주박물관",경주시,플래시백 계림,테마파크,경북 경주시 신평동,아이와함께,,
1144,"황리단길, 국립경주박물관",경주시,한우리팜,"관광농원,팜스테이",경북 경주시 내남면,아이와함께,,
1145,"황리단길, 국립경주박물관",경주시,금장대,"관람,체험",경북 경주시 석장동,아이와함께,,
1146,"황리단길, 국립경주박물관",경주시,신라역사과학관,과학관,경북 경주시 하동,아이와함께,,
1147,"황리단길, 국립경주박물관",경주시,라선재,"관람,체험",경북 경주시 현곡면,아이와함께,,
1148,"황리단길, 국립경주박물관",경주시,불국사박물관,박물관,경북 경주시 진현동,아이와함께,,
1149,"황리단길, 국립경주박물관",경주시,국립경주박물관 어린이박물관,박물관,경북 경주시 인왕동,아이와함께,,
1150,"황리단길, 국립경주박물관",경주시,허씨팜,"관광농원,팜스테이",경북 경주시 안강읍,아이와함께,,
1151,"황리단길, 국립경주박물관",경주시,또봇 정크아트뮤지엄,박물관,경북 경주시 천군동,아이와함께,,
1152,"황리단길, 국립경주박물관",경주시,화랑마을 유아숲체험원,"관람,체험",경북 경주시 석장동,아이와함께,,
1153,"황리단길, 국립경주박물관",경주시,박목월생가,체험여행,경북 경주시 건천읍,아이와함께,,
1154,"황리단길, 국립경주박물관",경주시,선셋드몽,체험여행,경북 경주시 천북면,아이와함께,,
1155,"황리단길, 국립경주박물관",경주시,경주 쪽샘유적발굴관,박물관,경북 경주시 황오동,아이와함께,,
1156,"황리단길, 국립경주박물관",경주시,깐깐한농부 신동욱'S 서라벌 딸기명가,"관광농원,팜스테이",경북 경주시 배동,아이와함께,,
1157,"황리단길, 국립경주박물관",경주시,경주엑스포대공원 자연사박물관,박물관,경북 경주시 천군동,아이와함께,,
1158,"황리단길, 국립경주박물관",경주시,경주취연벼루박물관,박물관,경북 경주시 동부동,아이와함께,,
1159,"황리단길, 국립경주박물관",경주시,신라를빛낸인물관,박물관,경북 경주시 진현동,아이와함께,,
1160,"황리단길, 국립경주박물관",경주시,임실치즈학교경주체험장,"관람,체험",경북 경주시 내남면,아이와함께,,
1161,"황리단길, 국립경주박물관",경주시,불국사박물관,박물관,경북 경주시 진현동,아이와함께,,
1162,"황리단길, 국립경주박물관",경주시,문무대왕해양역사관,박물관,경북 경주시 감포읍,아이와함께,,
1163,"황리단길, 국립경주박물관",경주시,경주외동조경공원,"관광농원,팜스테이",경북 경주시 외동읍,아이와함께,,
1164,"황리단길, 국립경주박물관",경주시,어썸월드 경주,체험여행,경북 경주시 천북면,아이와함께,,
1165,"황리단길, 국립경주박물관",경주시,동국대학교 WISE캠퍼스박물관,박물관,경북 경주시 석장동,아이와함께,,
1166,"황리단길, 국립경주박물관",경주시,히어로플레이파크 경주점,"키즈카페,실내놀이터",경북 경주시 용강동,아이와함께,,
1167,"황리단길, 국립경주박물관",경주시,경주전동놀이터,자전거,경북 경주시 황남동,아이와함께,,
1168,"황리단길, 국립경주박물관",경주시,월드킹 경주보스케점,"키즈카페,실내놀이터",경북 경주시 현곡면,아이와함께,,
1169,"황리단길, 국립경주박물관",경주시,보문투어,자전거,경북 경주시 신평동,아이와함께,,
1170,"황리단길, 국립경주박물관",경주시,경주시립도서관,시립도서관,경북 경주시 황성동,아이와함께,,
1171,"황리단길, 국립경주박물관",경주시,라한 원더랜드,"키즈카페,실내놀이터",경북 경주시 신평동,아이와함께,,
1172,"황리단길, 국립경주박물관",경주시,경주시립송화도서관,시립도서관,경북 경주시 충효동,아이와함께,,
1173,"황리단길, 국립경주박물관",경주시,황남자전거,자전거,경북 경주시 황남동,아이와함께,,
1174,"황리단길, 국립경주박물관",경주시,더스완 경주점,"키즈카페,실내놀이터",경북 경주시 현곡면,아이와함께,,
1175,"황리단길, 국립경주박물관",경주시,힐튼경주 안녕경주야,"키즈카페,실내놀이터",경북 경주시 신평동,아이와함께,,
1176,"황리단길, 국립경주박물관",경주시,슈퍼윙스키즈카페 홈플러스경주점,"키즈카페,실내놀이터",경북 경주시 용강동,아이와함께,,
1177,"황리단길, 국립경주박물관",경주시,대릉원자전거대여,자전거,경북 경주시 황남동,아이와함께,,
1178,"황리단길, 국립경주박물관",경주시,국립경주박물관 신라천년서고,도서관,경북 경주시 인왕동,아이와함께,,
1179,"황리단길, 국립경주박물관",경주시,헬로마이디노&VR,"키즈카페,실내놀이터",경북 경주시 천군동,아이와함께,,
1180,"황리단길, 국립경주박물관",경주시,제니스키즈카페 현곡점,"키즈카페,실내놀이터",경북 경주시 현곡면,아이와함께,,
1181,"황리단길, 국립경주박물관",경주시,경주시 아이누리 장난감도서관,어린이도서관,경북 경주시 황성동,아이와함께,,
1182,"황리단길, 국립경주박물관",경주시,헬로아이실내놀이터 현곡점,"키즈카페,실내놀이터",경북 경주시 현곡면,아이와함께,,
1183,"황리단길, 국립경주박물관",경주시,경주중앙도서관,시립도서관,경북 경주시 사정동,아이와함께,,
1184,"황리단길, 국립경주박물관",경주시,키즈룸 위드제나,"키즈카페,실내놀이터",경북 경주시 황성동,아이와함께,,
1185,"황리단길, 국립경주박물관",경주시,월드대여점,자전거,경북 경주시 천군동,아이와함께,,
1186,"황리단길, 국립경주박물관",경주시,코코몽 키즈플레이,"키즈카페,실내놀이터",경북 경주시 북군동,아이와함께,,
1187,"황리단길, 국립경주박물관",경주시,경상북도교육청 외동도서관,도서관,경북 경주시 외동읍,아이와함께,,
1188,"황리단길, 국립경주박물관",경주시,칠평도서관,도서관,경북 경주시 안강읍,아이와함께,,
1189,"황리단길, 국립경주박물관",경주시,아이문,"키즈카페,실내놀이터",경북 경주시 용강동,아이와함께,,
1190,"황리단길, 국립경주박물관",경주시,단석도서관,시립도서관,경북 경주시 건천읍,아이와함께,,
1191,"황리단길, 국립경주박물관",경주시,경주동궁원,"식물원,수목원",경북 경주시 북군동,피크닉,,
1192,"황리단길, 국립경주박물관",경주시,황성공원,근린공원,경북 경주시 황성동,피크닉,,
1193,"황리단길, 국립경주박물관",경주시,토함산자연휴양림,"휴양림,산림욕장",경북 경주시 문무대왕면,피크닉,,
1194,"황리단길, 국립경주박물관",경주시,경주허브랜드식물원,"식물원,수목원",경북 경주시 문무대왕면,피크닉,,
1195,"황리단길, 국립경주박물관",경주시,한국원자력환경공단 청정누리공원 코라디움,"도시,테마공원",경북 경주시 문무대왕면,피크닉,,
1196,"황리단길, 국립경주박물관",경주시,경주 서출지,"자연,생태공원",경북 경주시 남산동,피크닉,,
1197,"황리단길, 국립경주박물관",경주시,물레방아광장,근린공원,경북 경주시 신평동,피크닉,,
1198,"황리단길, 국립경주박물관",경주시,관광역사공원,근린공원,경북 경주시 북군동,피크닉,,
1199,"황리단길, 국립경주박물관",경주시,형산강역사문화관광공원,"도시,테마공원",경북 경주시 강동면,피크닉,,
1200,"황리단길, 국립경주박물관",경주시,흥무공원,근린공원,경북 경주시 충효동,피크닉,,
1201,"황리단길, 국립경주박물관",경주시,한화리조트 소요원,"도시,테마공원",경북 경주시 북군동,피크닉,,
1202,"황리단길, 국립경주박물관",경주시,형산강체육공원,"도시,테마공원",경북 경주시 황성동,피크닉,,
1203,"황리단길, 국립경주박물관",경주시,외동생활체육공원,"도시,테마공원",경북 경주시 외동읍,피크닉,,
1204,"황리단길, 국립경주박물관",경주시,하서해안공원,근린공원,경북 경주시 양남면,피크닉,,
1205,"황리단길, 국립경주박물관",경주시,물너울공원,근린공원,경북 경주시 북군동,피크닉,,
1206,"황리단길, 국립경주박물관",경주시,서경주 체육공원,"도시,테마공원",경북 경주시 건천읍,피크닉,,
1207,"황리단길, 국립경주박물관",경주시,구곡지친수공간,"자연,생태공원",경북 경주시 용강동,피크닉,,
1208,"황리단길, 국립경주박물관",경주시,경주전동놀이터,자전거,경북 경주시 황남동,피크닉,,
1209,"황리단길, 국립경주박물관",경주시,보문투어,자전거,경북 경주시 신평동,피크닉,,
1210,"황리단길, 국립경주박물관",경주시,황남자전거,자전거,경북 경주시 황남동,피크닉,,
1211,"황리단길, 국립경주박물관",경주시,대릉원자전거대여,자전거,경북 경주시 황남동,피크닉,,
1212,"황리단길, 국립경주박물관",경주시,타요타요전동차,"오락,레저용품",경북 경주시 북군동,피크닉,,
1213,"황리단길, 국립경주박물관",경주시,월드대여점,자전거,경북 경주시 천군동,피크닉,,
1214,"황리단길, 국립경주박물관",경주시,리틀포레스트 풀글램핑,"캠핑,야영장",경북 경주시 양남면,캠핑,,
1215,"황리단길, 국립경주박물관",경주시,캠피언 카라반,"캠핑,야영장",경북 경주시 구정동,캠핑,,
1216,"황리단길, 국립경주박물관",경주시,요맘때글램핑,"캠핑,야영장",경북 경주시 조양동,캠핑,,
1217,"황리단길, 국립경주박물관",경주시,오류캠핑장,"캠핑,야영장",경북 경주시 감포읍,캠핑,,
1218,"황리단길, 국립경주박물관",경주시,두 바퀴로 가는 자동차 관광농원,"캠핑,야영장",경북 경주시 산내면,캠핑,,
1219,"황리단길, 국립경주박물관",경주시,용장 글램핑,"캠핑,야영장",경북 경주시 내남면,캠핑,,
1220,"황리단길, 국립경주박물관",경주시,경주 글램핑 플레이스씨,"캠핑,야영장",경북 경주시 사정동,캠핑,,
1221,"황리단길, 국립경주박물관",경주시,별자리캠핑랜드,"캠핑,야영장",경북 경주시 배동,캠핑,,
1222,"황리단길, 국립경주박물관",경주시,밤부사운드캠핑장,"캠핑,야영장",경북 경주시 천북면,캠핑,,
1223,"황리단길, 국립경주박물관",경주시,경주 옴파로스 카라반,"캠핑,야영장",경북 경주시 천북면,캠핑,,
1224,"황리단길, 국립경주박물관",경주시,인디에어 글램핑,"캠핑,야영장",경북 경주시 하동,캠핑,,
1225,"황리단길, 국립경주박물관",경주시,달빛오름 경주,"캠핑,야영장",경북 경주시 현곡면,캠핑,,
1226,"황리단길, 국립경주박물관",경주시,경주힐링캠프,"캠핑,야영장",경북 경주시 산내면,캠핑,,
1227,"황리단길, 국립경주박물관",경주시,캠프 포레스트,"캠핑,야영장",경북 경주시 산내면,캠핑,,
1228,"황리단길, 국립경주박물관",경주시,경주 오아시스 글램핑,"캠핑,야영장",경북 경주시 구정동,캠핑,,
1229,"황리단길, 국립경주박물관",경주시,경주 다다 글램핑,"캠핑,야영장",경북 경주시 조양동,캠핑,,
1230,"황리단길, 국립경주박물관",경주시,캠프ing,"캠핑,야영장",경북 경주시 강동면,캠핑,,
1231,"황리단길, 국립경주박물관",경주시,산내956,"캠핑,야영장",경북 경주시 산내면,캠핑,,
1232,"황리단길, 국립경주박물관",경주시,어반파크 캠핑장&바베큐,"캠핑,야영장",경북 경주시 용강동,캠핑,,
1233,"황리단길, 국립경주박물관",경주시,휴앤락 오토캠핑장,"캠핑,야영장",경북 경주시 석장동,캠핑,,
1234,"황리단길, 국립경주박물관",경주시,나정고운모래해변 오토캠핑장,"캠핑,야영장",경북 경주시 감포읍,캠핑,,
1235,"황리단길, 국립경주박물관",경주시,명수원,"캠핑,야영장",경북 경주시 산내면,캠핑,,
1236,"황리단길, 국립경주박물관",경주시,보문카라반파크,"캠핑,야영장",경북 경주시 천군동,캠핑,,
1237,"황리단길, 국립경주박물관",경주시,캠프어게인,"캠핑,야영장",경북 경주시 내남면,캠핑,,
1238,"황리단길, 국립경주박물관",경주시,감포송아카라반펜션,"캠핑,야영장",경북 경주시 감포읍,캠핑,,
1239,"황리단길, 국립경주박물관",경주시,감산,"캠핑,야영장",경북 경주시 산내면,캠핑,,
1240,"황리단길, 국립경주박물관",경주시,텐타우스 카라반앤글램핑,"캠핑,야영장",경북 경주시 강동면,캠핑,,
1241,"황리단길, 국립경주박물관",경주시,오글오글글램핑장,"캠핑,야영장",경북 경주시 산내면,캠핑,,
1242,"황리단길, 국립경주박물관",경주시,산내캠핑일기,"캠핑,야영장",경북 경주시 산내면,캠핑,,
1243,"황리단길, 국립경주박물관",경주시,아름드리캠핑장,"캠핑,야영장",경북 경주시 외동읍,캠핑,,
1244,"황리단길, 국립경주박물관",경주시,경안글로브,"캠핑,야영장",경북 경주시 강동면,캠핑,,
1245,"황리단길, 국립경주박물관",경주시,하이스토리 캠핑장,"캠핑,야영장",경북 경주시 양남면,캠핑,,
1246,"황리단길, 국립경주박물관",경주시,무릉관광농원,"캠핑,야영장",경북 경주시 강동면,캠핑,,
1247,"황리단길, 국립경주박물관",경주시,트리팜캠프,"캠핑,야영장",경북 경주시 산내면,캠핑,,
1248,"황리단길, 국립경주박물관",경주시,캠핑팜,"캠핑,야영장",경북 경주시 산내면,캠핑,,
1249,"황리단길, 국립경주박물관",경주시,오솔길오토캠핑장,"캠핑,야영장",경북 경주시 산내면,캠핑,,
1250,"황리단길, 국립경주박물관",경주시,전원일기펜션오토캠핑장,"캠핑,야영장",경북 경주시 산내면,캠핑,,
1251,"황리단길, 국립경주박물관",경주시,조은캠핑,"캠핑,야영장",경북 경주시 동방동,캠핑,,
1252,"황리단길, 국립경주박물관",경주시,곤달비캠프,"캠핑,야영장",경북 경주시 산내면,캠핑,,
1253,"황리단길, 국립경주박물관",경주시,송림오토캠핑장,"캠핑,야영장",경북 경주시 감포읍,캠핑,,
1254,"황리단길, 국립경주박물관",경주시,편안캠핑장,"캠핑,야영장",경북 경주시 산내면,캠핑,,
1255,"황리단길, 국립경주박물관",경주시,산내자연캠프,"캠핑,야영장",경북 경주시 산내면,캠핑,,
1256,"황리단길, 국립경주박물관",경주시,초롱별야영장,"캠핑,야영장",경북 경주시 하동,캠핑,,
1257,"황리단길, 국립경주박물관",경주시,문두리 캠핑장,"캠핑,야영장",경북 경주시 산내면,캠핑,,
1258,"황리단길, 국립경주박물관",경주시,화랑마을오토캠핑장,"캠핑,야영장",경북 경주시 석장동,캠핑,,
1259,"황리단길, 국립경주박물관",경주시,문복산캠핑장,"캠핑,야영장",경북 경주시 산내면,캠핑,,
1260,"황리단길, 국립경주박물관",경주시,봄날처럼,"캠핑,야영장",경북 경주시 안강읍,캠핑,,
1261,"황리단길, 국립경주박물관",경주시,라라캠핑장,"캠핑,야영장",경북 경주시 양남면,캠핑,,
1262,"황리단길, 국립경주박물관",경주시,그린하우스펜션캠핑장,"캠핑,야영장",경북 경주시 산내면,캠핑,,
1263,"황리단길, 국립경주박물관",경주시,솔밭캠핑장,"캠핑,야영장",경북 경주시 양남면,캠핑,,
1264,"황리단길, 국립경주박물관",경주시,청석들캠핑장,"캠핑,야영장",경북 경주시 산내면,캠핑,,
1265,"황리단길, 국립경주박물관",경주시,반딧불이 오토캠핑장,"캠핑,야영장",경북 경주시 산내면,캠핑,,
1266,"황리단길, 국립경주박물관",경주시,산내별빛오토캠핑장,"캠핑,야영장",경북 경주시 산내면,캠핑,,
1267,"황리단길, 국립경주박물관",경주시,골드문 오토캠핑장,"캠핑,야영장",경북 경주시 감포읍,캠핑,,
1268,"황리단길, 국립경주박물관",경주시,스마일캠핑장,"캠핑,야영장",경북 경주시 산내면,캠핑,,
1269,"황리단길, 국립경주박물관",경주시,별빛은하수캠핑장,"캠핑,야영장",경북 경주시 산내면,캠핑,,
1270,"황리단길, 국립경주박물관",경주시,경주시 화랑마을육부촌야영장,"캠핑,야영장",경북 경주시 석장동,캠핑,,
1271,"황리단길, 국립경주박물관",경주시,토함산 마이웨이 야영장,"캠핑,야영장",경북 경주시 문무대왕면,캠핑,,
1272,"황리단길, 국립경주박물관",경주시,가온누리캠핑체험장,"캠핑,야영장",경북 경주시 안강읍,캠핑,,
1273,"황리단길, 국립경주박물관",경주시,월계수오토캠핑,"캠핑,야영장",경북 경주시 산내면,캠핑,,
1274,"황리단길, 국립경주박물관",경주시,소풍캠핑장,"캠핑,야영장",경북 경주시 천북면,캠핑,,
1275,"황리단길, 국립경주박물관",경주시,토함산자연휴양림캠핑장,"캠핑,야영장",경북 경주시 문무대왕면,캠핑,,
1276,"황리단길, 국립경주박물관",경주시,카라반스,"캠핑,야영장",경북 경주시 동방동,캠핑,,
1277,"수원시장, 행리단길",팔달구,수원나혜석거리,"거리,골목",경기 수원시 팔달구 인계동,체험관광,,
1278,"수원시장, 행리단길",팔달구,수원역로데오거리,"거리,골목",경기 수원시 팔달구 매산로1가,체험관광,,
1279,"수원시장, 행리단길",팔달구,수원통닭거리,먹자거리,경기 수원시 팔달구 팔달로1가,체험관광,,
1280,"수원시장, 행리단길",팔달구,행궁동벽화마을,체험마을,경기 수원시 팔달구 북수동,체험관광,,
1281,"수원시장, 행리단길",팔달구,지동시장 순대타운,먹자거리,경기 수원시 팔달구 지동,체험관광,,
1282,"수원시장, 행리단길",팔달구,여민각,지역명소,경기 수원시 팔달구 팔달로1가,체험관광,,
1283,"수원시장, 행리단길",팔달구,대한불교조계종 봉녕사,"절,사찰",경기 수원시 팔달구 우만동,체험관광,,
1284,"수원시장, 행리단길",팔달구,공방거리,문화거리,경기 수원시 팔달구 남창동,체험관광,,
1285,"수원시장, 행리단길",팔달구,수원다문화푸드랜드,먹자거리,경기 수원시 팔달구 매산로1가,체험관광,,
1286,"수원시장, 행리단길",팔달구,남수동 한옥체험마을,체험마을,경기 수원시 팔달구 남수동,체험관광,,
1287,"수원시장, 행리단길",팔달구,서나비한복,한복대여,경기 수원시 팔달구 인계동,체험관광,,
1288,"수원시장, 행리단길",팔달구,테힐라한복 수원점,한복대여,경기 수원시 팔달구 인계동,체험관광,,
1289,"수원시장, 행리단길",팔달구,규중칠우,한복대여,경기 수원시 팔달구 매산로3가,체험관광,,
1290,"수원시장, 행리단길",팔달구,이본한복,한복대여,경기 수원시 팔달구 매산로3가,체험관광,,
1291,"수원시장, 행리단길",팔달구,장금이공방 행궁점,한복대여,경기 수원시 팔달구 팔달로1가,체험관광,,
1292,"수원시장, 행리단길",팔달구,팔달사,"절,사찰",경기 수원시 팔달구 팔달로3가,체험관광,,
1293,"수원시장, 행리단길",팔달구,대승원,"절,사찰",경기 수원시 팔달구 남창동,체험관광,,
1294,"수원시장, 행리단길",팔달구,메리드한복,한복대여,경기 수원시 팔달구 인계동,체험관광,,
1295,"수원시장, 행리단길",팔달구,플로렌스 민서샵,한복대여,경기 수원시 팔달구 인계동,체험관광,,
1296,"수원시장, 행리단길",팔달구,인계동성당,천주교,경기 수원시 팔달구 인계동,체험관광,,
1297,"수원시장, 행리단길",팔달구,이채휴우리옷,한복대여,경기 수원시 팔달구 장안동,체험관광,,
1298,"수원시장, 행리단길",팔달구,행궁채움아뜰리에 SOO,한복대여,경기 수원시 팔달구 남창동,체험관광,,
1299,"수원시장, 행리단길",팔달구,봉녕사문화원 금라,"절,사찰",경기 수원시 팔달구 우만동,체험관광,,
1300,"수원시장, 행리단길",팔달구,화성행궁,궁궐,경기 수원시 팔달구 남창동,문화유적,,
1301,"수원시장, 행리단길",팔달구,장안문,국가유산,경기 수원시 팔달구 장안동,문화유적,,
1302,"수원시장, 행리단길",팔달구,서장대,국가유산,경기 수원시 팔달구 남창동,문화유적,,
1303,"수원시장, 행리단길",팔달구,팔달문,기념물,경기 수원시 팔달구 팔달로2가,문화유적,,
1304,"수원시장, 행리단길",팔달구,화서문,보물,경기 수원시 팔달구 장안동,문화유적,,
1305,"수원시장, 행리단길",팔달구,창룡문,기념물,경기 수원시 팔달구 남수동,문화유적,,
1306,"수원시장, 행리단길",팔달구,화홍문,기념물,경기 수원시 팔달구 북수동,문화유적,,
1307,"수원시장, 행리단길",팔달구,동장대,국가유산,경기 수원시 팔달구 매향동,문화유적,,
1308,"수원시장, 행리단길",팔달구,근대문화공간 수원구부국원,국가유산,경기 수원시 팔달구 교동,문화유적,,
1309,"수원시장, 행리단길",팔달구,수원향교,"문화,유적",경기 수원시 팔달구 교동,문화유적,,
1310,"수원시장, 행리단길",팔달구,화령전,국가유산,경기 수원시 팔달구 신풍동,문화유적,,
1311,"수원시장, 행리단길",팔달구,북지터,"문화,유적",경기 수원시 팔달구 장안동,문화유적,,
1312,"수원시장, 행리단길",팔달구,수원화성화홍문,기념물,경기 수원시 팔달구 북수동,문화유적,,
1313,"수원시장, 행리단길",팔달구,동북공심돈,성곽명,경기 수원시 팔달구 매향동,문화유적,,
1314,"수원시장, 행리단길",팔달구,서북공심돈,"문화,유적",경기 수원시 팔달구 장안동,문화유적,,
1315,"수원시장, 행리단길",팔달구,수원화성봉돈,국가유산,경기 수원시 팔달구 남수동,문화유적,,
1316,"수원시장, 행리단길",팔달구,수원창성사지진각국사탑비,보물,경기 수원시 팔달구 매향동,문화유적,,
1317,"수원시장, 행리단길",팔달구,수원화성동암문,성곽문,경기 수원시 팔달구 매향동,문화유적,,
1318,"수원시장, 행리단길",팔달구,수원화성북암문,성곽문,경기 수원시 팔달구 매향동,문화유적,,
1319,"수원시장, 행리단길",팔달구,정조대왕동상,기념물,경기 수원시 팔달구 신풍동,문화유적,,
1320,"수원시장, 행리단길",팔달구,수원구소화초등학교,국가유산,경기 수원시 팔달구 북수동,문화유적,,
1321,"수원시장, 행리단길",팔달구,수원시팔달산지석묘군,"릉,묘,총",경기 수원시 팔달구 교동,문화유적,,
1322,"수원시장, 행리단길",팔달구,봉녕사석조삼존불,기념물,경기 수원시 팔달구 우만동,문화유적,,
1323,"수원시장, 행리단길",팔달구,수원화성박물관,박물관,경기 수원시 팔달구 매향동,아이와함께,,
1324,"수원시장, 행리단길",팔달구,플라잉수원,"관람,체험",경기 수원시 팔달구 지동,아이와함께,,
1325,"수원시장, 행리단길",팔달구,수원월드컵경기장 축구박물관,박물관,경기 수원시 팔달구 우만동,아이와함께,,
1326,"수원시장, 행리단길",팔달구,게코카페티라노 행궁점,동물카페,경기 수원시 팔달구 남창동,아이와함께,,
1327,"수원시장, 행리단길",팔달구,원더빌키즈카페 수원점,"키즈카페,실내놀이터",경기 수원시 팔달구 고등동,아이와함께,,
1328,"수원시장, 행리단길",팔달구,수원시립중앙도서관,시립도서관,경기 수원시 팔달구 교동,아이와함께,,
1329,"수원시장, 행리단길",팔달구,코코몽키즈랜드 뉴코아아울렛 동수원점,"키즈카페,실내놀이터",경기 수원시 팔달구 인계동,아이와함께,,
1330,"수원시장, 행리단길",팔달구,화서다산도서관,도서관,경기 수원시 팔달구 화서동,아이와함께,,
1331,"수원시장, 행리단길",팔달구,수원시립창룡도서관,도서관,경기 수원시 팔달구 우만동,아이와함께,,
1332,"수원시장, 행리단길",팔달구,무제한 베이비카페 베이비베이비,"키즈카페,실내놀이터",경기 수원시 팔달구 인계동,아이와함께,,
1333,"수원시장, 행리단길",팔달구,수원시립선경도서관,도서관,경기 수원시 팔달구 신풍동,아이와함께,,
1334,"수원시장, 행리단길",팔달구,별빛키즈룸,"키즈카페,실내놀이터",경기 수원시 팔달구 우만동,아이와함께,,
1335,"수원시장, 행리단길",팔달구,롤리폴리 행궁점,"키즈카페,실내놀이터",경기 수원시 팔달구 신풍동,아이와함께,,
1336,"수원시장, 행리단길",팔달구,경기도행정도서관,도서관,경기 수원시 팔달구 매산로3가,아이와함께,,
1337,"수원시장, 행리단길",팔달구,블럭앤키즈 화서점,"키즈카페,실내놀이터",경기 수원시 팔달구 화서동,아이와함께,,
1338,"수원시장, 행리단길",팔달구,경기도시각장애인도서관,전문도서관,경기 수원시 팔달구 화서동,아이와함께,,
1339,"수원시장, 행리단길",팔달구,블럭버스 뉴코아아울렛 동수원점,"키즈카페,실내놀이터",경기 수원시 팔달구 인계동,아이와함께,,
1340,"수원시장, 행리단길",팔달구,행궁동 새마을문고,도서관,경기 수원시 팔달구 신풍동,아이와함께,,
1341,"수원시장, 행리단길",팔달구,효원공원,"도시,테마공원",경기 수원시 팔달구 인계동,피크닉,,
1342,"수원시장, 행리단길",팔달구,서호공원,"도시,테마공원",경기 수원시 팔달구 화서동,피크닉,,
1343,"수원시장, 행리단길",팔달구,화서공원,근린공원,경기 수원시 팔달구 화서동,피크닉,,
1344,"수원시장, 행리단길",팔달구,숙지공원,"도시,테마공원",경기 수원시 팔달구 화서동,피크닉,,
1345,"수원시장, 행리단길",팔달구,인계예술공원,근린공원,경기 수원시 팔달구 인계동,피크닉,,
1346,"수원시장, 행리단길",팔달구,효원공원월화원,테마공원,경기 수원시 팔달구 인계동,피크닉,,
1347,"수원시장, 행리단길",팔달구,수원시청소년문화공원,근린공원,경기 수원시 팔달구 인계동,피크닉,,
1348,"수원시장, 행리단길",팔달구,팔달공원,"도시,테마공원",경기 수원시 팔달구 고등동,피크닉,,
1349,"수원시장, 행리단길",팔달구,수원월드컵경기장조각공원,근린공원,경기 수원시 팔달구 우만동,피크닉,,
1350,"수원시장, 행리단길",팔달구,인계3호공원,근린공원,경기 수원시 팔달구 인계동,피크닉,,
1351,"수원시장, 행리단길",팔달구,수원월드컵경기장중앙광장,근린공원,경기 수원시 팔달구 우만동,피크닉,,
