지자체명,연월,영업대수,영엽횟수(회),운행거리(km),영업거리(km),공차거리(km),운행시간(초),영업시간(초),공차시간(초),합계
서울특별시,2023-07,1028389,14673736,207358334.3,119774656.8,164191350.1,34251294296,15925747197,18325547099,합계
부산광역시,2023-07,432580,6950161,73061425.9,39054376.4,34012110.5,13750299240,5458685445,8291613795,합계
대구광역시,2023-07,63966,1088222,11660923.6,5811169.2,5860961.7,2061595146,775509798,1286085348,합계
인천광역시,2023-07,266004,4048665,49421329.7,26217176.3,23461225.6,8816732429,3415561909,5401170520,합계
광주광역시,2023-07,119071,2410630,22495343.3,13034396.2,9558546.7,4060217231,1750580670,2309636561,합계
대전광역시,2023-07,120956,2372892,21078593.5,11912659.5,9175808.4,3987031759,1721334541,2265697218,합계
울산광역시,2023-07,128185,2342624,23783497.7,12081804,12910784.9,4111095739,1514431106,2596664633,합계
세종특별자치시,2023-07,8547,153710,2145988,1027210.7,1118777.2,308193169,107148938,201044231,합계
경기도 수원시,2023-07,62966,1093057,12001507.2,6734431.1,5335080.8,2199278554,918450885,1280827669,합계
경기도 성남시,2023-07,16076,273536,3711972.5,1906978.7,1806742.2,578313578,217899235,360414343,합계
경기도 의정부시,2023-07,3475,92122,936468,515036.8,421431.1,153565602,64190270,89375332,합계
경기도 안양시,2023-07,39133,683505,7803193,4039799.5,3763393.4,1393885219,524474628,869410591,합계
경기도 부천시,2023-07,23365,351113,3671712.8,1857094.9,1930366,723950368,278720204,445230164,합계
경기도 광명시,2023-07,4422,48038,932370,414187.9,518182,157700658,47114401,110586257,합계
경기도 평택시,2023-07,10244,201656,2575998.2,1313364.3,1836618.6,401764336,152026396,249737940,합계
경기도 동두천시,2023-07,2509,40301,500323.8,186023.9,378590,95031738,20707887,74323851,합계
경기도 안산시,2023-07,16949,364346,3412286,1909126.8,1503159.1,609460080,250254021,359206059,합계
경기도 고양시,2023-07,3172,45546,867349,428390.3,438958.6,142844270,44101791,98742479,합계
경기도 과천시,2023-07,2712,59196,678177,396239.8,281937.1,114505290,47022109,67483181,합계
경기도 구리시,2023-07,4193,91993,1190776,657151.2,533624.7,176026814,72882559,103144255,합계
경기도 남양주시,2023-07,17650,323299,3824082,2063539.6,1760542.3,646823835,240540885,406282950,합계
경기도 오산시,2023-07,1866,24750,412153,208544.1,203608.8,67482493,23611277,43871216,합계
경기도 시흥시,2023-07,29263,467166,5249447,2776164.3,2473282.6,958134320,350776020,607358300,합계
경기도 군포시,2023-07,1428,28478,342778,190779.6,151998.3,58120629,22275127,35845502,합계
경기도 의왕시,2023-07,1003,17859,199847,114984.2,84862.7,34655468,13804262,20851206,합계
경기도 하남시,2023-07,1145,22133,325959,180277.3,145681.6,47359185,19432435,27926750,합계
경기도 용인시,2023-07,40529,515011,8830166.2,4058897.5,5891114.4,1332575820,454310624,878265196,합계
경기도 파주시,2023-07,,,,,,,,,합계
경기도 이천시,2023-07,3737,85735,1001540,497271.9,504268,169368063,55297940,114070123,합계
경기도 안성시,2023-07,390,5743,98019,39455.9,58563,16358045,3905720,12452325,합계
경기도 김포시,2023-07,1265,22196,356658,210349,146308.9,56086171,20692519,35393652,합계
경기도 화성시,2023-07,6027,92819,1767044,855638.8,911405.1,263291582,88756566,174535016,합계
경기도 광주시,2023-07,1669,23239,385488,204504.7,180983.2,57305125,20097257,37207868,합계
경기도 양주시,2023-07,80,1542,18101,9624.7,8476.2,2579011,1007490,1571521,합계
경기도 포천시,2023-07,,,,,,,,,합계
경기도 여주시,2023-07,423,8382,100721,40962,59758.9,16705887,4424178,12281709,합계
경기도 연천군,2023-07,2,2,455,7.4,447.5,126252,89113,37139,합계
경기도 가평군,2023-07,2089,41160,625853,287843,338009.9,76374472,26067213,50307259,합계
경기도 양평군,2023-07,572,13884,170858.8,71600.1,103903.8,21630103,7153357,14476746,합계
강원특별자치도 춘천시,2023-07,33168,798783,5306678,2546214.5,2760463.4,1091516987,391075345,700441642,합계
강원특별자치도 원주시,2023-07,34511,783081,5817905.9,2917585.2,2999719.7,1122344006,396500626,725843380,합계
강원특별자치도 강릉시,2023-07,8900,205934,1685057,834931,850125.9,297335458,107852004,189483454,합계
강원특별자치도 동해시,2023-07,10347,223681,1605273,768530.1,836742.8,336021357,92692059,243329298,합계
강원특별자치도 태백시,2023-07,1966,49887,424331,169561.8,254769.1,69722422,17955909,51766513,합계
강원특별자치도 속초시,2023-07,13136,333815,2194242.1,1035354.6,1163177.3,429266504,143924641,285341863,합계
강원특별자치도 삼척시,2023-07,2784,75463,525697,220663.8,305033.1,108954274,27323612,81630662,합계
강원특별자치도 홍천군,2023-07,3239,47334,663344,174953.3,488390.6,123621848,17364875,106256973,합계
강원특별자치도 횡성군,2023-07,1227,18010,264427,90767.3,173659.6,45429510,8541896,36887614,합계
강원특별자치도 영월군,2023-07,2358,40871,445620,127009.8,318610.1,75626999,13678826,61948173,합계
강원특별자치도 평창군,2023-07,2704,28497,570626,214505.3,356120.6,57804849,16823501,40981348,합계
강원특별자치도 정선군,2023-07,4922,83624,1299523,517357.5,782165.4,167297713,40069569,127228144,합계
강원특별자치도 철원군,2023-07,2333,30122,426427,177213,249213.9,69232839,15254223,53978616,합계
강원특별자치도 화천군,2023-07,1252,17738,246691,99552.8,147138.1,39446432,8244247,31202185,합계
강원특별자치도 양구군,2023-07,1030,16226,290893,132029.6,158863.3,31153782,9978601,21175181,합계
강원특별자치도 인제군,2023-07,1210,14420,281557,104987.5,176569.4,35765074,7435920,28329154,합계
강원특별자치도 고성군,2023-07,1640,18713,378595,146709.3,231885.6,63299142,12770197,50528945,합계
강원특별자치도 양양군,2023-07,2214,38247,637947,316102.8,321844.1,85166757,23681776,61484981,합계
충청북도 청주시,2023-07,82290,1599639,15284903.1,8028264.5,7304521.4,2615171450,1134475222,1480696228,합계
충청북도 충주시,2023-07,23126,498822,4006879,1739676,2267202.9,730953588,233457700,497495888,합계
충청북도 제천시,2023-07,11099,201851,1811018.2,640204.6,1460279.3,322666718,86409138,236257580,합계
충청북도 보은군,2023-07,1802,10261,309575,81045.3,228529.6,42510939,8965383,33545556,합계
충청북도 옥천군,2023-07,3595,58784,590052,202362.6,387689.3,116394952,24869070,91525882,합계
충청북도 영동군,2023-07,2801,36638,512497,161332,351164.9,88930284,16520758,72409526,합계
충청북도 증평군,2023-07,2733,35434,514622,160738.9,353883,88398012,18247203,70150809,합계
충청북도 진천군,2023-07,2962,62209,795641.7,330618.2,466352.7,104273873,32253856,72020017,합계
충청북도 괴산군,2023-07,1387,10816,292479,103651.6,195989.3,33468715,10000088,23468627,합계
충청북도 음성군,2023-07,5639,100139,1497729,599687.3,898041.6,214457004,55079275,159377729,합계
충청북도 단양군,2023-07,436,6005,79962,25523.8,54438.1,12180387,2755731,9424656,합계
충청남도 천안시,2023-07,23998,500807,4712768.4,2533893.6,2182689.3,700665462,341261431,359404031,합계
충청남도 공주시,2023-07,1254,18037,247667,90656.4,157010.5,43462646,10004687,33457959,합계
충청남도 보령시,2023-07,7506,145916,1397862,608491.2,789370.7,268950584,70281551,198669033,합계
충청남도 아산시,2023-07,11017,232685,2645537.2,1322014.6,1422013.3,408673753,144044001,264629752,합계
충청남도 서산시,2023-07,2535,65481,560044.9,261574.9,314655,113284390,31610149,81674241,합계
충청남도 논산시,2023-07,1206,13833,206747,64938,141808.9,26808895,7329537,19479358,합계
충청남도 계룡시,2023-07,1491,28783,347190,152603.3,194586.6,52196299,16017392,36178907,합계
충청남도 당진시,2023-07,2667,50707,669323,260412.2,408910.7,95667207,25857914,69809293,합계
충청남도 금산군,2023-07,29,319,6220,1801,4418.9,1089677,196978,892699,합계
충청남도 부여군,2023-07,326,3250,64509,18534.5,45974.4,11502406,1840520,9661886,합계
충청남도 서천군,2023-07,463,4242,95608,25427.3,70180.6,14067953,2373924,11694029,합계
충청남도 청양군,2023-07,1500,7413,228425,55347.5,173077.4,44753941,4742701,40011240,합계
충청남도 홍성군,2023-07,2681,50454,527359,209612.6,317746.3,94841301,22835293,72006008,합계
충청남도 예산군,2023-07,1369,22062,299154,103924.5,195229.4,50020576,10075430,39945146,합계
충청남도 태안군,2023-07,1525,18212,299307,95517.1,203789.8,49894701,9132413,40762288,합계
전북특별자치도 전주시,2023-07,41723,1025922,7743538.4,4137254,3619397.9,1420109848,627985347,792124501,합계
전북특별자치도 군산시,2023-07,6931,159187,1354867.5,637107,721496.9,236446338,78647640,157798698,합계
전북특별자치도 익산시,2023-07,6244,137559,1165192,524881.7,640310.2,220351864,68960555,151391309,합계
전북특별자치도 정읍시,2023-07,7433,146536,1314649.3,495993.8,1170531.1,251191841,60853601,190338240,합계
전북특별자치도 남원시,2023-07,5144,89887,811097,284655.8,526441.1,167973517,35528654,132444863,합계
전북특별자치도 김제시,2023-07,5628,83557,888938.2,284906.3,609468.6,151192864,35247534,115945330,합계
전북특별자치도 완주군,2023-07,915,19323,184178,90683.5,93494.4,30120436,12267026,17853410,합계
전북특별자치도 진안군,2023-07,835,6282,179826,50776.9,129049,21814255,5580757,16233498,합계
전북특별자치도 무주군,2023-07,423,2666,75823,21420.4,54402.5,8819917,2445391,6374526,합계
전북특별자치도 장수군,2023-07,495,1527,103126,20530,82595.9,9566380,2244927,7321453,합계
전북특별자치도 임실군,2023-07,751,4822,151880,55315.5,96564.4,17457410,5113757,12343653,합계
전북특별자치도 순창군,2023-07,1053,7268,188539,58414.7,130124.2,25540822,6637548,18903274,합계
전북특별자치도 고창군,2023-07,252,3182,46197,12862.1,33334.8,7957182,1348735,6608447,합계
전북특별자치도 부안군,2023-07,246,3007,47548,14270.7,33277.2,6879966,1386344,5493622,합계
전라남도 목포시,2023-07,31384,747749,5713308,2568398.7,3144909.2,1008752102,390719671,618032431,합계
전라남도 여수시,2023-07,33194,864666,6732100.9,3641377.2,3093947.7,1130840791,466737053,664103738,합계
전라남도 순천시,2023-07,9353,258383,1993460.3,1034194.5,1181111.4,351596780,133236174,218360606,합계
전라남도 나주시,2023-07,28,107,4951,621.3,4329.6,387895,68427,319468,합계
전라남도 광양시,2023-07,8356,164749,1612282,739784.7,874245.2,306002102,85307269,220694833,합계
전라남도 담양군,2023-07,2064,15350,339160,109025.4,230134.5,52439653,10596595,41843058,합계
전라남도 곡성군,2023-07,204,673,45892,8088,37803.9,4352905,588335,3764570,합계
전라남도 구례군,2023-07,439,4371,78887,20115.7,58771.2,14207462,1765694,12441768,합계
전라남도 고흥군,2023-07,807,4746,156762,29114.6,127647.3,20268863,2990816,17278047,합계
전라남도 보성군,2023-07,1937,14842,376665,112521.5,264143.4,38221042,9494013,28727029,합계
전라남도 화순군,2023-07,1779,29897,310324,115766.8,194557.1,64623792,14372566,50251226,합계
전라남도 장흥군,2023-07,629,4905,144941,40428.6,104512.3,16052519,3511208,12541311,합계
전라남도 강진군,2023-07,,,,,,,,,합계
전라남도 해남군,2023-07,,,,,,,,,합계
전라남도 영암군,2023-07,341,2718,76914,21594.4,55319.5,5442195,1981977,3460218,합계
전라남도 무안군,2023-07,3582,53129,819448,308121.9,511326,107573269,31920985,75652284,합계
전라남도 함평군,2023-07,502,1694,93133,17645.2,75487.7,9677765,1529987,8147778,합계
전라남도 영광군,2023-07,2654,33740,541128,143982.2,397145.7,100259203,16104245,84154958,합계
전라남도 장성군,2023-07,2379,19520,423294,117232.2,306061.7,82967559,11165422,71802137,합계
전라남도 완도군,2023-07,2770,35678,529115,152466.6,376648.3,77369799,16893300,60476499,합계
전라남도 진도군,2023-07,1394,6124,273556,69927.9,203628,28612300,6543712,22068588,합계
전라남도 신안군,2023-07,1195,11559,236777,82947.3,153829.6,26761914,9174073,17587841,합계
경상북도 포항시,2023-07,41739,847378,7644858.8,3786614,3962173.9,1327827385,506324380,821503005,합계
경상북도 경주시,2023-07,25995,524443,5475296.6,2509651.3,2968171.6,855656586,283887951,571768635,합계
경상북도 김천시,2023-07,7222,122427,1321611,608192.2,713418.7,236097668,67150370,168947298,합계
경상북도 안동시,2023-07,4019,89331,787106.3,337913.5,450979.4,107255900,42253633,65002267,합계
경상북도 구미시,2023-07,1318,29519,280754,150387.6,130366.3,46192759,18427750,27765009,합계
경상북도 영주시,2023-07,7784,159362,1144785.9,432937.7,714467.2,227995727,62893302,165102425,합계
경상북도 영천시,2023-07,6406,118277,1100926,415800.4,685125.5,177149698,50605703,126543995,합계
경상북도 상주시,2023-07,6061,104856,822723,266647.6,556075.3,200974262,38900529,162073733,합계
경상북도 문경시,2023-07,,,,,,,,,합계
경상북도 경산시,2023-07,3652,54994,669841,311210.6,358630.3,116270411,37153400,79117011,합계
경상북도 의성군,2023-07,1761,9172,321869,67933.3,253935.6,41059840,6017830,35042010,합계
경상북도 청송군,2023-07,986,5302,177392,52715,124676.9,20436675,4773752,15662923,합계
경상북도 영양군,2023-07,786,3760,151455,47475.8,103979.1,17807674,4703681,13103993,합계
경상북도 영덕군,2023-07,1770,16466,301968,98393.5,203574.4,28621802,9195121,19426681,합계
경상북도 청도군,2023-07,1128,7470,176439,53071.2,123367.7,24717119,5152045,19565074,합계
경상북도 고령군,2023-07,169,1799,46564,12909.7,33654.2,6019584,1100127,4919457,합계
경상북도 성주군,2023-07,,,,,,,,,합계
경상북도 칠곡군,2023-07,218,4169,52912,21786.4,31125.5,8420369,2235771,6184598,합계
경상북도 예천군,2023-07,1324,11116,250124,59457.6,190666.3,32030216,5386653,26643563,합계
경상북도 봉화군,2023-07,1117,4145,197159,36219,160939.9,21429852,2955750,18474102,합계
경상북도 울진군,2023-07,532,6892,127031,39470.1,87560.8,15061181,3198283,11862898,합계
경상북도 울릉군,2023-07,217,2233,26709,8493.9,18215,5509487,1265856,4243631,합계
경상남도 창원시,2023-07,58833,1098942,11484435.4,5374608.9,6898363,1960145318,646949698,1313195620,합계
경상남도 진주시,2023-07,34754,755060,6556078,3129920.2,3426157.7,1160298516,385909701,774388815,합계
경상남도 통영시,2023-07,12639,281044,2556194.5,1079024.9,1478457,431432450,138655666,292776784,합계
경상남도 사천시,2023-07,11411,228569,2036964.3,813239.6,1318108.3,401704016,93515175,308188841,합계
경상남도 김해시,2023-07,17002,358772,3484392.9,1662582.4,1860043.5,621848366,211935617,409912749,합계
경상남도 밀양시,2023-07,7621,124848,1242436,465190.4,777245.5,229222211,53926887,175295324,합계
경상남도 거제시,2023-07,15003,386404,3256320,1692715.4,1563604.5,582857198,198094837,384762361,합계
경상남도 양산시,2023-07,6364,141069,1334846,618622.6,716223.3,241155163,74131100,167024063,합계
경상남도 의령군,2023-07,1218,6304,200856,57253.1,143602.8,19862206,5323255,14538951,합계
경상남도 함안군,2023-07,3148,29806,595991,198122.4,397868.5,86412930,19489447,66923483,합계
경상남도 창녕군,2023-07,3007,19563,543416,130074.7,413341.2,78344656,12952741,65391915,합계
경상남도 고성군,2023-07,2563,28875,466997,152032.5,314964.4,69353157,16700934,52652223,합계
경상남도 남해군,2023-07,759,7648,162507,39646.7,122860.2,23217625,3556794,19660831,합계
경상남도 하동군,2023-07,1705,6847,339795,60956.2,278838.7,33323232,5584753,27738479,합계
경상남도 산청군,2023-07,859,6850,150046,59983.9,90062,14624455,5197827,9426628,합계
경상남도 함양군,2023-07,2027,13915,345637,69957.1,275679.8,47399785,6795138,40604647,합계
경상남도 거창군,2023-07,4008,66221,681507,217256.5,464250.4,104450507,25347790,79102717,합계
경상남도 합천군,2023-07,2018,9665,374114,98776.5,275337.4,41881777,9749288,32132489,합계
제주특별자치도,2023-07,35934,788031,8292208.5,4684334.1,3624976.8,1268664636,550947642,717716994,합계
서울특별시,2023-08,727848,10388312,145653966.5,83504824.1,128611593.8,24160684958,11071348850,13089336108,합계
부산광역시,2023-08,430803,7165209,73231936.8,40067381.1,33203944.8,13793133978,5616943018,8176190960,합계
대구광역시,2023-08,207226,3096915,32883313.5,15886746.3,17041726.6,6296508866,2253112775,4043396091,합계
인천광역시,2023-08,298667,4710817,57156294.3,31534829.6,25883443.3,9976520852,3995870339,5980650513,합계
광주광역시,2023-08,157605,3186743,28910543.2,17071055.8,12013415.1,5337990812,2323296666,3014694146,합계
대전광역시,2023-08,161470,3147821,27450432.2,15640591.4,12434366.5,5302866625,2287473552,3015393073,합계
울산광역시,2023-08,126599,2333976,23259985.1,11934362.2,12504941.7,4089067716,1485216728,2603850988,합계
세종특별자치시,2023-08,8568,160448,2151862,1053664.6,1098197.3,314147235,109977842,204169393,합계
경기도 수원시,2023-08,90872,1612118,17060979.4,9924411.6,7640565.3,3115379838,1363451122,1751928716,합계
경기도 성남시,2023-08,32107,549159,6944488,3665736.7,3278751.2,1126007525,430641029,695366496,합계
경기도 의정부시,2023-08,7189,178515,1862837,971645.9,891191,318731583,123601334,195130249,합계
경기도 안양시,2023-08,46383,787560,8869294,4598593.6,4284848.3,1628111839,600805590,1027306249,합계
경기도 부천시,2023-08,46611,718492,7599176,3901235.9,3900292,1477517220,572293455,905223765,합계
경기도 광명시,2023-08,8622,92044,1635232.5,742629.7,941848.2,287141106,89446888,197694218,합계
경기도 평택시,2023-08,16456,308082,3601768.7,1829591.2,2641650.7,596320384,222003274,374317110,합계
경기도 동두천시,2023-08,3987,75166,774346,318012.4,456333.5,154168635,36758901,117409734,합계
경기도 안산시,2023-08,33740,695224,6094875,3459493.8,2635381.1,1136595557,474130921,662464636,합계
경기도 고양시,2023-08,17603,255314,3947933,2086078.9,1861854,669560827,233939810,435621017,합계
경기도 과천시,2023-08,3261,67195,776363,440178.9,336184,133211611,53073251,80138360,합계
경기도 구리시,2023-08,9646,171218,2119917.4,1148430.2,974518.7,342696530,134796017,207900513,합계
경기도 남양주시,2023-08,23749,419053,4854703.9,2628812.8,2237158.1,837085904,307934072,529151832,합계
경기도 오산시,2023-08,4153,57557,862966,435858.2,427107.7,146229750,52838637,93391113,합계
경기도 시흥시,2023-08,30837,501940,5570459,3007466.1,2562992.8,1012907480,376894207,636013273,합계
경기도 군포시,2023-08,7445,115024,1296324,679417.8,616906.1,241812312,88458394,153353918,합계
경기도 의왕시,2023-08,1394,22423,255805,142316.6,113488.3,45692923,17620579,28072344,합계
경기도 하남시,2023-08,2620,42680,580311,302306.4,278004.5,93268138,35333279,57934859,합계
경기도 용인시,2023-08,41445,609352,8902934.4,4853287.8,4867084.1,1359809597,544872496,814937101,합계
경기도 파주시,2023-08,6806,124793,1978660,1006967.1,971692.8,294606963,97739624,196867339,합계
경기도 이천시,2023-08,5763,114491,1369086,666213.5,702872.4,234933835,74830799,160103036,합계
경기도 안성시,2023-08,3017,43899,658245,274100.2,384144.7,103452381,28945459,74506922,합계
경기도 김포시,2023-08,2653,45612,759435,426333.5,333101.4,118581338,41915283,76666055,합계
경기도 화성시,2023-08,7881,118582,2153596,1057333.9,1096262,323030960,112507970,210522990,합계
경기도 광주시,2023-08,5439,82799,1197100.6,625363.1,579256.8,189486512,67445159,122041353,합계
경기도 양주시,2023-08,774,12410,177370,78941.3,98428.6,28476129,8585065,19891064,합계
경기도 포천시,2023-08,879,14852,226529,95236,131292.9,35710159,9237746,26472413,합계
경기도 여주시,2023-08,2280,40813,498395,209227.7,289167.2,84081013,22658216,61422797,합계
경기도 연천군,2023-08,216,2816,62810,18221.4,44588.5,8351090,1365782,6985308,합계
경기도 가평군,2023-08,4088,82175,1160962,560956.6,600005.3,143660236,51458064,92202172,합계
경기도 양평군,2023-08,2512,46474,614194.1,256268.3,359764.6,81533478,25791886,55741592,합계
강원특별자치도 춘천시,2023-08,33631,813280,5416715,2599891.6,2816823.3,1117198330,398752609,718445721,합계
강원특별자치도 원주시,2023-08,35262,828758,5953859.6,3081573.6,3142747.3,1160951163,417107958,743843205,합계
강원특별자치도 강릉시,2023-08,9145,218055,1789492.8,920231,938574.9,312241150,119564629,192676521,합계
강원특별자치도 동해시,2023-08,10231,221170,1592584.6,771001.9,848164,331757637,93001663,238755974,합계
강원특별자치도 태백시,2023-08,1909,48705,414710,167740.8,246969.1,67068178,17781542,49286636,합계
강원특별자치도 속초시,2023-08,13134,349175,2209194,1109158.5,1100035.4,423559526,157948501,265611025,합계
강원특별자치도 삼척시,2023-08,2634,71765,503909,215232.3,288676.6,104507289,26480418,78026871,합계
강원특별자치도 홍천군,2023-08,3359,45157,699022,168705.7,530316.2,126459964,16697611,109762353,합계
강원특별자치도 횡성군,2023-08,1216,18638,273214,93577.8,179636.1,45239886,8741124,36498762,합계
강원특별자치도 영월군,2023-08,2188,40816,430315,127808.7,302506.2,71850363,13849595,58000768,합계
강원특별자치도 평창군,2023-08,2666,30386,598094,229534,368559.9,61530760,18230737,43300023,합계
강원특별자치도 정선군,2023-08,5044,92016,1337112,546375.2,790736.7,173831667,43782198,130049469,합계
강원특별자치도 철원군,2023-08,2338,31558,442421,188147,254273.9,70901960,16215357,54686603,합계
강원특별자치도 화천군,2023-08,1258,18150,252594,102882.3,149711.6,40854598,8562847,32291751,합계
강원특별자치도 양구군,2023-08,996,16612,286768,131170.6,155597.3,30964470,10156701,20807769,합계
강원특별자치도 인제군,2023-08,1171,14227,291390,107248.3,184141.6,34651035,7667590,26983445,합계
강원특별자치도 고성군,2023-08,1651,19327,383379,149976.8,233402.1,62902819,13532699,49370120,합계
강원특별자치도 양양군,2023-08,2211,44896,756666,422195.6,334470.3,88240662,30851184,57389478,합계
충청북도 청주시,2023-08,79245,1542878,14622015.1,7667448.4,6968142.5,2551532834,1075697317,1475835517,합계
충청북도 충주시,2023-08,23380,512854,4085442,1804152.2,2281289.7,753000006,238093412,514906594,합계
충청북도 제천시,2023-08,10988,195591,1792046.1,623121.7,1314909.2,326682473,83754056,242928417,합계
충청북도 보은군,2023-08,1874,12300,336694,101470.1,235223.8,46616290,10826211,35790079,합계
충청북도 옥천군,2023-08,3658,59102,570364,202011.6,368352.3,120045361,24802728,95242633,합계
충청북도 영동군,2023-08,2840,39870,513559,172449.3,341109.6,93245725,17872380,75373345,합계
충청북도 증평군,2023-08,2878,37510,523507.8,167309.9,357735,95307872,18859906,76447966,합계
충청북도 진천군,2023-08,2896,61757,781509,330579.6,456917.3,104576527,31800804,72775723,합계
충청북도 괴산군,2023-08,1434,13829,322411,126319.4,196091.5,36507093,12023948,24483145,합계
충청북도 음성군,2023-08,5635,104679,1472265.6,612327.4,877040.5,217435768,55974749,161461019,합계
충청북도 단양군,2023-08,424,6077,79404,27642.3,51761.6,12229205,3006661,9222544,합계
충청남도 천안시,2023-08,28097,601925,5555129,3059869.9,2495259,888571160,412355524,476215636,합계
충청남도 공주시,2023-08,1246,19230,257857,94482.1,163374.8,46944241,10207359,36736882,합계
충청남도 보령시,2023-08,7618,155151,1463905,668085.9,795819,281094525,74848820,206245705,합계
충청남도 아산시,2023-08,24745,495419,5354531.6,2807778.9,2547960,863057101,309729309,553327792,합계
충청남도 서산시,2023-08,2515,63978,548500.8,250969.9,474821,112173287,30437216,81736071,합계
충청남도 논산시,2023-08,1203,14882,203333,68572.2,134760.7,29417984,7843535,21574449,합계
충청남도 계룡시,2023-08,1492,29927,345297,153143.8,192153.1,53091283,16414775,36676508,합계
충청남도 당진시,2023-08,2656,50228,674596,263569.2,411026.7,95822796,25584693,70238103,합계
충청남도 금산군,2023-08,29,379,5677,1682.6,3994.3,1137325,200311,937014,합계
충청남도 부여군,2023-08,286,3037,59814,19056,40757.9,10508835,1872171,8636664,합계
충청남도 서천군,2023-08,448,4508,92593,24966.1,67626.8,13634585,2342721,11291864,합계
충청남도 청양군,2023-08,1490,7174,224105,52171.1,171933.8,44745490,4632276,40113214,합계
충청남도 홍성군,2023-08,2713,53807,536218,219677.9,316540,98972234,24200664,74771570,합계
충청남도 예산군,2023-08,1400,22389,291066.6,99920.8,193731.1,50905992,9865722,41040270,합계
충청남도 태안군,2023-08,1499,18737,315498,104477.1,211020.8,50655022,9672449,40982573,합계
전북특별자치도 전주시,2023-08,60072,1347770,10427505.4,5396569.2,5046006.7,1989771559,820518932,1169252627,합계
전북특별자치도 군산시,2023-08,26031,524143,4653225,2006740.4,2646484.5,854692598,260875972,593816626,합계
전북특별자치도 익산시,2023-08,6398,137675,1179033,525576.8,653456.1,233785677,68350732,165434945,합계
전북특별자치도 정읍시,2023-08,11235,186355,1842196.5,642541.1,1439565.8,374106482,78368748,295737734,합계
전북특별자치도 남원시,2023-08,673,9989,109589,35567.1,74021.8,24556599,3826469,20730130,합계
전북특별자치도 김제시,2023-08,3415,35606,518090,155852.9,362237,90768544,17688289,73080255,합계
전북특별자치도 완주군,2023-08,758,13775,150796,67094.7,83701.2,25904861,8639422,17265439,합계
전북특별자치도 진안군,2023-08,844,6786,186999,61886.6,125112.3,23161494,6186079,16975415,합계
전북특별자치도 무주군,2023-08,436,3036,77862,24206.5,53655.4,9302045,2841779,6460266,합계
전북특별자치도 장수군,2023-08,546,2631,119308,29695.1,89612.8,10957124,3045157,7911967,합계
전북특별자치도 임실군,2023-08,810,5498,153808,56955.6,96852.3,18575675,5323841,13251834,합계
전북특별자치도 순창군,2023-08,524,3381,92383,26140.9,66242,13521023,3131498,10389525,합계
전북특별자치도 고창군,2023-08,252,3292,47721,13355.6,34365.3,8323070,1370321,6952749,합계
전북특별자치도 부안군,2023-08,31,337,10775,3964.9,6810,809877,261147,548730,합계
전라남도 목포시,2023-08,31670,776190,5800788,2645224.4,3157042.5,1035984879,403068147,632916732,합계
전라남도 여수시,2023-08,31520,845019,6390039.4,3546577.1,2846565.8,1081511840,459322034,622189806,합계
전라남도 순천시,2023-08,9267,262837,1972447,1049718.4,922728.5,351929865,135066921,216862944,합계
전라남도 나주시,2023-08,33,116,6085,772.9,5312,493863,84923,408940,합계
전라남도 광양시,2023-08,8288,164597,1591709,740816.2,850892.7,301655024,85248573,216406451,합계
전라남도 담양군,2023-08,2105,17044,348054,116278.8,231775.1,55907122,11696216,44210906,합계
전라남도 곡성군,2023-08,195,660,41030,6706.5,34323.4,4585500,526434,4059066,합계
전라남도 구례군,2023-08,454,4610,82496,21448,61047.9,15176484,1895370,13281114,합계
전라남도 고흥군,2023-08,841,4757,164304,29339.9,134964,20404055,3154418,17249637,합계
전라남도 보성군,2023-08,1921,14722,370594,112290.1,258303.8,38072361,9499975,28572386,합계
전라남도 화순군,2023-08,1769,30217,312259,120194.3,192064.6,63444056,14883849,48560207,합계
전라남도 장흥군,2023-08,621,4866,138195,39712.6,98482.3,16756585,3568824,13187761,합계
전라남도 강진군,2023-08,,,,,,,,,합계
전라남도 해남군,2023-08,,,,,,,,,합계
전라남도 영암군,2023-08,309,2536,67590,20975.1,46614.8,5212190,1874671,3337519,합계
전라남도 무안군,2023-08,3564,54065,805217,307748.3,497468.6,109033452,32430785,76602667,합계
전라남도 함평군,2023-08,464,1604,93837,16184.6,77652.3,9066590,1348815,7717775,합계
전라남도 영광군,2023-08,2707,33206,544012,146110.7,397901.2,103771355,15879171,87892184,합계
전라남도 장성군,2023-08,2401,20747,435757,127958,307798.9,84615542,11984180,72631362,합계
전라남도 완도군,2023-08,2794,36649,532448,155015.5,377432.4,82099898,17251881,64848017,합계
전라남도 진도군,2023-08,1460,7379,305639,79164.1,226474.8,32474305,7261930,25212375,합계
전라남도 신안군,2023-08,1215,11928,246878,85884.9,160993,28343131,9751457,18591674,합계
경상북도 포항시,2023-08,52271,1043761,9423503.1,4739364,4829804.9,1652865625,632085164,1020780461,합계
경상북도 경주시,2023-08,26194,534864,5506401.5,2587403,2929587.9,871174809,292880380,578294429,합계
경상북도 김천시,2023-08,2713,46709,530676.5,234832.9,297688,94685361,25386936,69298425,합계
경상북도 안동시,2023-08,4090,90847,796008,343930.1,452077.8,110836517,42809985,68026532,합계
경상북도 구미시,2023-08,4947,122520,1076644,593384.9,483259,184281444,74878392,109403052,합계
경상북도 영주시,2023-08,7274,144162,1068748,401123.3,667624.6,217802087,57080194,160721893,합계
