지자체명,연월,영업대수,영엽횟수(회),운행거리(km),영업거리(km),공차거리(km),운행시간(초),영업시간(초),공차시간(초),합계
경기도 평택시,2024-07,38022,762648,7408651.3,4053705.3,3469093.6,1322737641,496444482,826293159,합계
경기도 동두천시,2024-07,9436,180639,1607604.4,713041.9,939231,339322046,89221604,250100442,합계
경기도 안산시,2024-07,59945,1155081,10575738.7,5862349.8,5337913.1,1975662030,811096831,1164565199,합계
경기도 고양시,2024-07,55146,805979,10329810,6194952.7,4134857.2,1818239784,725654696,1092585088,합계
경기도 과천시,2024-07,6812,112102,1334984,733297.8,601686.1,238443769,91193984,147249785,합계
경기도 구리시,2024-07,17629,280442,3533571.8,1834821.2,2204690.7,594404310,220250178,374154132,합계
경기도 남양주시,2024-07,23484,377386,4480233.7,2423209.7,2087345.2,782409916,280711124,501698792,합계
경기도 오산시,2024-07,17974,264190,3227618,1745273.3,1482344.6,574919228,226248882,348670346,합계
경기도 시흥시,2024-07,32085,519363,5887410.9,3213911.9,2796108,1061683813,396213877,665469936,합계
경기도 군포시,2024-07,10713,163293,1869893,1005768.8,864124.1,355157949,128602595,226555354,합계
경기도 의왕시,2024-07,6547,97870,1133431.6,627216.6,528746.3,213594790,80741017,132853773,합계
경기도 하남시,2024-07,8239,126819,1617848,841333.9,776514,271839050,102089349,169749701,합계
경기도 용인시,2024-07,41127,588010,8782551.4,4847856.4,4527952.5,1398459151,545133549,853325602,합계
경기도 파주시,2024-07,19572,331012,5004812,2518346,2486465.9,756542357,254049432,502492925,합계
경기도 이천시,2024-07,11709,205869,2479868.6,1204860.4,1283661.5,429267807,136213091,293054716,합계
경기도 안성시,2024-07,9959,150982,2020786.8,920510.1,1347788.8,331258183,101309942,229948241,합계
경기도 김포시,2024-07,14812,220337,3279671.1,1798787.3,1703031.6,513511573,195994255,317517318,합계
경기도 화성시,2024-07,31013,463792,7508385,4007413.1,4595242.8,1076143993,448772387,627371606,합계
경기도 광주시,2024-07,11042,163837,2279835,1192495.4,1087339.5,368727074,132228845,236498229,합계
경기도 양주시,2024-07,7636,121997,1464382,802569.9,661812,245970179,91249490,154720689,합계
경기도 포천시,2024-07,6760,103001,1465465,639831.8,825633.1,233550975,66134957,167416018,합계
경기도 여주시,2024-07,4515,76201,934614.4,411511.1,580291.8,154861724,43846605,111015119,합계
경기도 연천군,2024-07,1542,27201,438475.5,186362.6,438862.3,48552749,16119600,32433149,합계
경기도 가평군,2024-07,3914,75825,1066204,511239.4,554964.5,138269408,45810062,92459346,합계
경기도 양평군,2024-07,5001,80072,1083337.6,454586.9,649337,171766377,44933246,126833131,합계
강원특별자치도 춘천시,2024-07,33123,810637,5303990.9,2644506.8,2726143.1,1083783149,405946812,677836337,합계
강원특별자치도 원주시,2024-07,41109,933137,6977396.4,3544712.3,4109826.6,1389207146,476947380,912259766,합계
강원특별자치도 강릉시,2024-07,27898,675306,4873574,2604313,2269260.9,914732745,346476492,568256253,합계
강원특별자치도 동해시,2024-07,10785,227860,1579632,768981,810650.9,350907539,92181963,258725576,합계
강원특별자치도 태백시,2024-07,5882,143491,1124666,500330.1,624335.8,190721979,52058371,138663608,합계
강원특별자치도 속초시,2024-07,12984,350359,2162945.1,1076902.7,1089408.2,420992280,150815895,270176385,합계
강원특별자치도 삼척시,2024-07,5516,133609,861592,373785.4,487806.5,197412729,46291060,151121669,합계
강원특별자치도 홍천군,2024-07,4079,92359,799340,334621.7,464718.2,155052163,35345836,119706327,합계
강원특별자치도 횡성군,2024-07,896,13048,184796.2,64544.9,128225,31087814,6110081,24977733,합계
강원특별자치도 영월군,2024-07,882,15358,168502.4,50091.6,147922.3,28536009,5381023,23154986,합계
강원특별자치도 평창군,2024-07,2629,26069,541485,194422.6,347062.3,55218264,15193588,40024676,합계
강원특별자치도 정선군,2024-07,4805,82078,1206232,432528.6,780439.3,163304605,35347143,127957462,합계
강원특별자치도 철원군,2024-07,2580,32348,446112,188917.9,257194,73171406,15690292,57481114,합계
강원특별자치도 화천군,2024-07,1356,19207,268001,108842,159158.9,40604142,8944264,31659878,합계
강원특별자치도 양구군,2024-07,913,14447,201755,90117.3,111637.6,24914401,6962151,17952250,합계
강원특별자치도 인제군,2024-07,1208,15232,270274,112102.3,158171.6,35226781,7709338,27517443,합계
강원특별자치도 고성군,2024-07,649,7147,156538,55422.5,101115.4,24684026,4749722,19934304,합계
강원특별자치도 양양군,2024-07,2104,32567,541985,252800.6,289184.3,78874544,19184282,59690262,합계
충청북도 청주시,2024-07,83066,1550782,15141751.1,7853628,7294194.9,2696469454,1084154243,1612315211,합계
충청북도 충주시,2024-07,19280,382557,3194970,1370311.5,1824658.4,621720991,179227004,442493987,합계
충청북도 제천시,2024-07,13815,292141,2248866.3,924644.3,1340586.6,395361225,126258827,269102398,합계
충청북도 보은군,2024-07,1777,11162,285693,85190.2,200502.7,41893469,9300524,32592945,합계
충청북도 옥천군,2024-07,3420,55153,558715,188543.4,370171.5,115663497,22770948,92892549,합계
충청북도 영동군,2024-07,2753,36919,453972,151547.6,302424.3,86354295,14659885,71694410,합계
충청북도 증평군,2024-07,2887,40173,514794,170502.2,350519.7,101290061,20210336,81079725,합계
충청북도 진천군,2024-07,3788,73285,939184.7,398261.2,542507.7,137249744,38560215,98689529,합계
충청북도 괴산군,2024-07,1399,11855,273833,108244.8,165588.1,31316687,10929942,20386745,합계
충청북도 음성군,2024-07,3491,65578,892770,368801.8,523968.1,144735103,33796250,110938853,합계
충청북도 단양군,2024-07,2098,22965,367656.3,118579.8,272072.1,62022700,11799438,50223262,합계
충청남도 천안시,2024-07,51187,1183899,10514170.1,5866637.2,4705588.7,1859506719,791232977,1068273742,합계
충청남도 공주시,2024-07,1305,19569,247853,88581.6,159271.3,48900098,9876223,39023875,합계
충청남도 보령시,2024-07,3978,76061,727288.8,321649.9,516095,154549346,35079635,119469711,합계
충청남도 아산시,2024-07,25178,472423,5154944,2649966.7,2504977.2,883480849,297605376,585875473,합계
충청남도 서산시,2024-07,2914,74117,636782.7,288836.9,381388,129911666,35317792,94593874,합계
충청남도 논산시,2024-07,8321,130700,1428244,607313.7,820930.2,296974630,66865513,230109117,합계
충청남도 계룡시,2024-07,1561,31064,329389,147623.5,181765.4,54098666,15524249,38574417,합계
충청남도 당진시,2024-07,7115,117201,1406122,551263.4,854858.5,252930891,59497481,193433410,합계
충청남도 금산군,2024-07,2092,20062,334666,104501.8,230164.1,67990196,11259612,56730584,합계
충청남도 부여군,2024-07,3593,33631,515552,185475.5,330076.4,123825778,19249389,104576389,합계
충청남도 서천군,2024-07,362,4247,67295,23676.9,43618,10969074,2227485,8741589,합계
충청남도 청양군,2024-07,1447,7337,192664,46326.2,146337.7,41737816,4049748,37688068,합계
충청남도 홍성군,2024-07,2736,46956,466008,185211.2,280796.7,102862924,20550126,82312798,합계
충청남도 예산군,2024-07,1320,20611,255716,88299.8,167416.1,49165324,8719718,40445606,합계
충청남도 태안군,2024-07,3705,45100,573892,198320.1,375571.8,130721546,21622653,109098893,합계
전북특별자치도 전주시,2024-07,77450,1647646,13018115,6682673.5,6335441.4,2532587225,1020878493,1511708732,합계
전북특별자치도 군산시,2024-07,29898,643896,5182177,2447233.6,2741486.3,956165289,323520696,632644593,합계
전북특별자치도 익산시,2024-07,10334,208684,1741222,811380.9,929841,350871286,104783303,246087983,합계
전북특별자치도 정읍시,2024-07,10583,173039,1686204.8,598728.6,1093005.3,343621584,72203667,271417917,합계
전북특별자치도 남원시,2024-07,6949,111973,1045480.3,367231.2,683449.7,235875505,43590005,192285500,합계
전북특별자치도 김제시,2024-07,7513,103194,1190841,373169.5,817671.4,206519263,44113364,162405899,합계
전북특별자치도 완주군,2024-07,3568,39987,719745,283337.4,436407.5,116198222,30436831,85761391,합계
전북특별자치도 진안군,2024-07,845,7486,189583,60121.6,129461.3,24561040,6411307,18149733,합계
전북특별자치도 무주군,2024-07,1036,6447,167483,50257.4,117225.5,19392497,4639628,14752869,합계
전북특별자치도 장수군,2024-07,543,2122,135839,27491.1,108347.8,11936555,2590940,9345615,합계
전북특별자치도 임실군,2024-07,826,5204,159258,56237,103020.9,17955794,5201708,12754086,합계
전북특별자치도 순창군,2024-07,1117,8026,197285,65384.4,139080.5,31106737,6407784,24698953,합계
전북특별자치도 고창군,2024-07,252,2707,47989,14355.7,33633.2,7084946,1218660,5866286,합계
전북특별자치도 부안군,2024-07,2951,27267,504418,152485.2,351932.7,93781096,14613885,79167211,합계
전라남도 목포시,2024-07,31560,700372,5459385.9,2460331.2,3015670.7,1009307877,366379382,642928495,합계
전라남도 여수시,2024-07,32189,769830,6199823,3269634,2930188.9,1100546542,414224124,686322418,합계
전라남도 순천시,2024-07,9824,242591,1965842,999589.4,966252.5,363704969,128247488,235457481,합계
전라남도 나주시,2024-07,4865,56581,1062173,361886.4,700286.6,142702539,34027037,108675502,합계
전라남도 광양시,2024-07,8099,171679,1553754.5,792676.1,940152.8,298800460,90234346,208566114,합계
전라남도 담양군,2024-07,1996,16682,327303,116442.1,210860.8,55082707,11500473,43582234,합계
전라남도 곡성군,2024-07,1158,5792,196121,52396.3,143724.6,28868010,4456285,24411725,합계
전라남도 구례군,2024-07,443,3969,73707,15963,57743.9,14179492,1468427,12711065,합계
전라남도 고흥군,2024-07,313,2166,54779,14218.5,40560.4,7633573,1371677,6261896,합계
전라남도 보성군,2024-07,1620,14922,341794,107689.4,234104.5,36007307,9268795,26738512,합계
전라남도 화순군,2024-07,3160,49931,498693,195748,302944.9,113550369,21733652,91816717,합계
전라남도 장흥군,2024-07,1644,11939,331368,85066,246301.9,43030091,7516562,35513529,합계
전라남도 강진군,2024-07,1329,12241,267668,64081.8,203586.1,33913429,6123348,27790081,합계
전라남도 해남군,2024-07,3755,51114,781007,246289.7,534717.2,101894998,22993836,78901162,합계
전라남도 영암군,2024-07,1458,13355,306741,107020.6,199720.3,32696031,9017943,23678088,합계
전라남도 무안군,2024-07,3259,52098,702157.9,291351.8,566861.1,94344845,30546629,63798216,합계
전라남도 함평군,2024-07,,,,,,,,,합계
전라남도 영광군,2024-07,2108,25675,406383,122446.4,283936.5,79611762,12104189,67507573,합계
전라남도 장성군,2024-07,2217,19308,398167,126659.5,271507.4,80453562,11660642,68792920,합계
전라남도 완도군,2024-07,2298,29508,411439,110918.1,300520.8,64203502,11235919,52967583,합계
전라남도 진도군,2024-07,1700,9554,345165,91136.5,254028.4,37898470,8036008,29862462,합계
전라남도 신안군,2024-07,1026,11452,166945,57116.4,109828.5,20253372,6149516,14103856,합계
경상북도 포항시,2024-07,51223,988901,9128256,4538763.9,4612167,1621679244,595345396,1026333848,합계
경상북도 경주시,2024-07,26223,499178,5240548.6,2384414,2901003.9,864705233,263254857,601450376,합계
경상북도 김천시,2024-07,9633,157165,1623236.7,759330.6,870824.3,338374402,81529492,256844910,합계
경상북도 안동시,2024-07,3532,68913,605132,266260.8,338871.1,109147467,32477083,76670384,합계
경상북도 구미시,2024-07,6711,154296,1373773,746163.7,627609.2,245821843,93940120,151881723,합계
경상북도 영주시,2024-07,9885,197992,1407760,554571.8,853188.1,302650498,77672342,224978156,합계
경상북도 영천시,2024-07,6307,106270,1014195,387447.4,626747.5,174321765,46870696,127451069,합계
경상북도 상주시,2024-07,7177,103785,982103,294551.1,687551.8,243432734,39478641,203954093,합계
경상북도 문경시,2024-07,1799,31254,277151,104601.3,172549.6,64935656,12152565,52783091,합계
경상북도 경산시,2024-07,4173,67168,779511,372501.5,407009.4,139910953,44454578,95456375,합계
경상북도 의성군,2024-07,1749,9051,314827,68675.7,246151.2,41253862,6205852,35048010,합계
경상북도 청송군,2024-07,992,5931,166955,58018.2,108936.7,19446944,5392756,14054188,합계
경상북도 영양군,2024-07,869,5273,174545,64992.2,109552.7,18406436,5920503,12485933,합계
경상북도 영덕군,2024-07,1554,13598,246773,82939.1,163833.8,23126155,7376873,15749282,합계
경상북도 청도군,2024-07,610,4099,84373,26538.9,57834,12915701,2896100,10019601,합계
경상북도 고령군,2024-07,143,1150,36131,13056.2,23074.7,5164180,1077249,4086931,합계
경상북도 성주군,2024-07,759,6825,171949,58318.2,113630.7,18325934,5294613,13031321,합계
경상북도 칠곡군,2024-07,5152,90997,1039562,464502.9,575059,169934074,47955025,121979049,합계
경상북도 예천군,2024-07,1347,11424,251140.3,63417.6,189161.3,33965079,5441669,28523410,합계
경상북도 봉화군,2024-07,1139,4667,232144,51804.1,180339.8,25799954,4560321,21239633,합계
경상북도 울진군,2024-07,2114,22289,404517,112108.5,292408.4,52592702,9494757,43097945,합계
경상북도 울릉군,2024-07,995,9641,135494,32723.9,102770,25114400,4863718,20250682,합계
경상남도 창원시,2024-07,102752,1948585,19859887.1,9541210.4,11072636.5,3380241262,1190855359,2189385903,합계
경상남도 진주시,2024-07,35058,800641,6594823,3339218.6,3255604.3,1217845475,416236370,801609105,합계
경상남도 통영시,2024-07,14049,315110,2798908,1204351.3,1594556.6,487093030,148773970,338319060,합계
경상남도 사천시,2024-07,11006,236145,2017276,836232.2,1201236.7,390161673,96925938,293235735,합계
경상남도 김해시,2024-07,32488,705222,6549286.3,3332813.5,4235205.4,1119560582,426639263,692921319,합계
경상남도 밀양시,2024-07,7560,125683,1229455,475045.9,754409,224902475,54925608,169976867,합계
경상남도 거제시,2024-07,15812,407359,3467312,1832543.1,1634768.8,619380230,211698964,407681266,합계
경상남도 양산시,2024-07,7123,168119,1502275,727406.4,774868.5,275794467,87682393,188112074,합계
경상남도 의령군,2024-07,995,5455,141698,41786.5,99911.4,16385357,3453432,12931925,합계
경상남도 함안군,2024-07,3003,29429,538086,193892.9,344193,80909320,19460633,61448687,합계
경상남도 창녕군,2024-07,3214,20955,540662,148064.6,392597.3,83257099,14382521,68874578,합계
경상남도 고성군,2024-07,2482,25638,403967,133582.8,270384.1,65095901,14490343,50605558,합계
경상남도 남해군,2024-07,2520,15927,375038,109839.6,265198.3,61282315,9970245,51312070,합계
경상남도 하동군,2024-07,1726,8611,300825,71276.7,229548.2,30922589,7003838,23918751,합계
경상남도 산청군,2024-07,1528,13557,285278,113842.7,171435.2,27111261,9520461,17590800,합계
경상남도 함양군,2024-07,908,8922,164622,35737.7,128884.2,25271043,3602872,21668171,합계
경상남도 거창군,2024-07,4064,62196,680132,218592.6,461539.3,109361308,24753268,84608040,합계
경상남도 합천군,2024-07,324,1712,61254,14568.3,46685.6,6863320,1463487,5399833,합계
제주특별자치도,2024-07,116118,2079932,23243538.1,12589083,11315968.9,3640514801,1527063275,2113451526,합계
서울특별시,2024-08,1336342,20288006,284745396.7,169710011.2,29579260244.7,45985622664,22693613731,23292008933,합계
부산광역시,2024-08,453783,7770632,79767680,45591882.8,34178093.1,14718586187,6332209245,8386376942,합계
대구광역시,2024-08,229249,3509583,36556347.9,18255686.4,18382818.5,7093945353,2552340193,4541605160,합계
인천광역시,2024-08,320818,5093281,64444073.6,36418091.4,28239538.5,10906838639,4464853294,6441985345,합계
광주광역시,2024-08,167611,3473607,31577174.4,18751829.6,12843160.3,5719563092,2539515355,3180047737,합계
대전광역시,2024-08,174568,3409500,30762188.7,17169864.1,14256757.8,5867208578,2512457085,3354751493,합계
울산광역시,2024-08,131321,2461921,24661498.4,12774720.3,12409065.6,4333609526,1584644846,2748964680,합계
세종특별자치시,2024-08,10059,182505,2443275,1185135,1258139.9,362104037,122744441,239359596,합계
경기도 수원시,2024-08,100915,1816174,19254596.6,11455275.8,7896846.1,3505677119,1569694978,1935982141,합계
경기도 성남시,2024-08,57526,991926,11873271.6,6479797,5437642.9,1950402436,776355845,1174046591,합계
경기도 의정부시,2024-08,31556,658799,6586964.5,3461506.1,3582373.8,1165163584,466804693,698358891,합계
경기도 안양시,2024-08,61400,1061760,11520596.6,6453281.1,5501405.8,2162585366,841228560,1321356806,합계
경기도 부천시,2024-08,62001,970980,10586542.8,5607819.6,5250848.3,1986111347,800962575,1185148772,합계
경기도 광명시,2024-08,23695,286618,4627538.4,2319829,2730810.9,799669277,280668387,519000890,합계
경기도 평택시,2024-08,38677,821398,7769288.9,4307809.7,3570766.2,1368066465,525506696,842559769,합계
경기도 동두천시,2024-08,9500,192277,1679400.2,752279.9,941790,349313638,94101519,255212119,합계
경기도 안산시,2024-08,59271,1183329,10714357.2,5965325.1,5144609.8,1964081800,820731315,1143350485,합계
경기도 고양시,2024-08,54834,818958,10400590,6238614.1,4161975.8,1816371064,729659674,1086711390,합계
경기도 과천시,2024-08,6875,113562,1351415,741177.9,610237,243510048,92057817,151452231,합계
경기도 구리시,2024-08,17611,287506,3627447.1,1847976.9,2384688,608482652,220336054,388146598,합계
경기도 남양주시,2024-08,25508,445158,5266106.6,2858288.4,2437809.5,898158989,328738657,569420332,합계
경기도 오산시,2024-08,17530,267863,3245754,1753935.6,1491818.3,568999451,225678137,343321314,합계
경기도 시흥시,2024-08,32429,537558,6078469,3334927.1,2743541.8,1088599800,408170060,680429740,합계
경기도 군포시,2024-08,10872,169105,1908953,1032703.2,876249.7,360819684,131729407,229090277,합계
경기도 의왕시,2024-08,6691,103817,1190155.8,666553.2,535641.7,222388926,85104887,137284039,합계
경기도 하남시,2024-08,8199,127824,1598839,829913.7,768925.2,269813688,101240377,168573311,합계
경기도 용인시,2024-08,40706,594942,8892474.9,4914339.9,4425557,1388558597,551537970,837020627,합계
경기도 파주시,2024-08,20055,344920,5192452,2611053.3,2581398.6,782233446,263077179,519156267,합계
경기도 이천시,2024-08,11681,210181,2526794.4,1224936,1317609.9,433240337,138910736,294329601,합계
경기도 안성시,2024-08,9847,152253,2051549.4,932858.7,1364287.2,335570401,101782008,233788393,합계
경기도 김포시,2024-08,14935,231429,3412923.7,1883206.4,1609813.5,535373368,203994579,331378789,합계
경기도 화성시,2024-08,31160,473907,7619005.8,4076681.7,4911650.2,1080653589,453702776,626950813,합계
경기도 광주시,2024-08,11378,175853,2402671,1263306.5,1139364.4,386817798,140834301,245983497,합계
경기도 양주시,2024-08,7647,127204,1521319.5,832241.1,706806.8,252950015,94468678,158481337,합계
경기도 포천시,2024-08,6990,111700,1573248.2,689764,890627.9,247726188,70911165,176815023,합계
경기도 여주시,2024-08,4666,78810,968923,423355.2,615583.7,163950936,45747300,118203636,합계
경기도 연천군,2024-08,1541,28553,453722.9,195815.8,515177.1,50376418,16997159,33379259,합계
경기도 가평군,2024-08,4004,85450,1186029,603825.2,582203.7,147204076,55359246,91844830,합계
경기도 양평군,2024-08,5047,85519,1151965.1,487657.9,728369,182013800,48788958,133224842,합계
강원특별자치도 춘천시,2024-08,33650,783617,5391311.6,2573960.9,2845787,1118544527,390340728,728203799,합계
강원특별자치도 원주시,2024-08,42042,907539,7061550.3,3471653.2,3999972.7,1457659302,460625625,997033677,합계
강원특별자치도 강릉시,2024-08,29240,726917,5345828,2936800.9,2409027,990701207,391291971,599409236,합계
강원특별자치도 동해시,2024-08,11612,235425,1659370,808215.2,851154.7,386743934,96443790,290300144,합계
강원특별자치도 태백시,2024-08,5780,128712,1076843,466410.1,610432.8,187876516,48653023,139223493,합계
강원특별자치도 속초시,2024-08,13598,370885,2354273,1204242.5,1150030.4,454532982,171498260,283034722,합계
강원특별자치도 삼척시,2024-08,5688,124262,869828,377022.7,494330.2,203096198,44946727,158149471,합계
강원특별자치도 홍천군,2024-08,4113,90182,823560,342919.4,480640.5,157602549,35730454,121872095,합계
강원특별자치도 횡성군,2024-08,761,12289,164155.1,64735.5,186696.4,30125143,5987268,24137875,합계
강원특별자치도 영월군,2024-08,2032,35258,403218.8,123902.3,384626.6,69145811,12958769,56187042,합계
강원특별자치도 평창군,2024-08,2432,28899,581687,224126.6,357560.3,60004238,17662448,42341790,합계
강원특별자치도 정선군,2024-08,4640,86087,1200324,421477.2,778846.7,158845723,36113785,122731938,합계
강원특별자치도 철원군,2024-08,2520,34866,465481,201202.8,264278.1,75447190,16902610,58544580,합계
강원특별자치도 화천군,2024-08,1369,20211,288917,119530.9,169386,42302171,9670495,32631676,합계
강원특별자치도 양구군,2024-08,920,15293,212860,93735.7,119124.2,27623996,7296130,20327866,합계
강원특별자치도 인제군,2024-08,1225,16362,311041,126883,184157.9,38140903,8632929,29507974,합계
강원특별자치도 고성군,2024-08,1735,21185,445490,170323.4,275166.5,66254289,14691201,51563088,합계
강원특별자치도 양양군,2024-08,2318,45258,749138.5,389310.5,361042.4,94626824,28128864,66497960,합계
충청북도 청주시,2024-08,84807,1592122,15521406.3,7990769.7,7538387.2,2766946759,1096448202,1670498557,합계
충청북도 충주시,2024-08,23586,475230,3835038,1668052.2,2166985.7,761101487,215645202,545456285,합계
충청북도 제천시,2024-08,13779,292786,2297071.6,932893.6,1441576.3,399139785,126787242,272352543,합계
충청북도 보은군,2024-08,1753,11828,292748,90159.5,202588.4,44701960,9420060,35281900,합계
충청북도 옥천군,2024-08,3356,56093,550093,191467.2,358625.7,115209335,23130670,92078665,합계
충청북도 영동군,2024-08,2863,38345,485232,162381.3,322850.6,93107092,15507416,77599676,합계
충청북도 증평군,2024-08,2849,39788,517537.7,164456.4,358106.5,101190355,19413271,81777084,합계
충청북도 진천군,2024-08,3871,76706,970660.4,424204.5,550522.4,141506465,40855055,100651410,합계
충청북도 괴산군,2024-08,1413,13025,293879,117831.9,176047,34051533,11851568,22199965,합계
충청북도 음성군,2024-08,5347,95423,1320303,554409.5,765893.4,208182039,51047557,157134482,합계
충청북도 단양군,2024-08,2003,24674,369762.4,128982.4,294288.5,62352576,12990469,49362107,합계
충청남도 천안시,2024-08,50486,1194219,10473081.8,5907774.1,4624750.8,1838865268,797329025,1041536243,합계
충청남도 공주시,2024-08,1205,18429,235947,86627,149319.9,45593344,9452715,36140629,합계
충청남도 보령시,2024-08,7388,144428,1310018,600886.1,709131.8,281895449,66793567,215101882,합계
충청남도 아산시,2024-08,24920,475810,5157664,2666216.7,2491447.2,875982434,297600565,578381869,합계
충청남도 서산시,2024-08,3137,79972,709473.1,304317.3,561965.6,137790969,37582930,100208039,합계
충청남도 논산시,2024-08,8393,132176,1422036,600384.8,821651.1,299262768,65932709,233330059,합계
충청남도 계룡시,2024-08,1518,29799,313982,139012.4,174969.5,53650635,14811926,38838709,합계
충청남도 당진시,2024-08,8583,154289,1652303,698728.9,953574,317521040,76005322,241515718,합계
충청남도 금산군,2024-08,2101,20164,342051,105801.6,236249.3,68286202,11004064,57282138,합계
충청남도 부여군,2024-08,3526,31779,495953,175510.9,320442,120024429,18110649,101913780,합계
충청남도 서천군,2024-08,357,4238,69670,23070.2,46599.7,11947487,2140637,9806850,합계
충청남도 청양군,2024-08,1416,7970,188149,51016.2,137132.7,41320889,4492484,36828405,합계
충청남도 홍성군,2024-08,2168,37599,362666,143466.2,219199.7,81179774,15628538,65551236,합계
충청남도 예산군,2024-08,1319,20666,251385,87048,164336.9,48582471,8665638,39916833,합계
충청남도 태안군,2024-08,3875,49264,617461,219972.1,397488.8,139374122,23781919,115592203,합계
전북특별자치도 전주시,2024-08,77866,1690334,13261207,6801015.9,6460191,2593097164,1038856656,1554240508,합계
전북특별자치도 군산시,2024-08,29887,655993,5238745,2499743.6,2741908.3,959595998,326745427,632850571,합계
전북특별자치도 익산시,2024-08,10306,216799,1787503,838999.9,948503,357795788,107793413,250002375,합계
전북특별자치도 정읍시,2024-08,10536,174834,1682626,603722.6,1078903.3,348495905,73145567,275350338,합계
전북특별자치도 남원시,2024-08,6900,110264,1051584,373852.6,677731.3,232550063,43945652,188604411,합계
전북특별자치도 김제시,2024-08,7885,108114,1216232,384286,831945.9,221655694,46162446,175493248,합계
전북특별자치도 완주군,2024-08,3582,42015,738392.6,291361.2,455336.7,119079225,31224438,87854787,합계
전북특별자치도 진안군,2024-08,826,7338,179399,62056.1,117342.8,24378881,6567653,17811228,합계
전북특별자치도 무주군,2024-08,1035,6816,181044,55094.3,125949.6,20904363,4900148,16004215,합계
전북특별자치도 장수군,2024-08,546,2111,132357,28789,103567.9,11929798,2741042,9188756,합계
전북특별자치도 임실군,2024-08,789,4815,154342,55234.7,99107.2,17237483,4914660,12322823,합계
전북특별자치도 순창군,2024-08,1135,8332,202805.7,68636.7,142002.2,32235573,6434187,25801386,합계
전북특별자치도 고창군,2024-08,250,2854,49197,12949.3,36247.6,7546074,1248492,6297582,합계
전북특별자치도 부안군,2024-08,3487,32768,607126,180017.9,427108,112547134,17186993,95360141,합계
전라남도 목포시,2024-08,32012,718944,5584236,2511846.6,3072389.3,1036612401,373841146,662771255,합계
전라남도 여수시,2024-08,32793,829446,6462898,3531729.5,2931168.4,1133995887,447764820,686231067,합계
전라남도 순천시,2024-08,9783,243213,1970952.3,993400.6,979846.3,366701742,127113441,239588301,합계
전라남도 나주시,2024-08,4094,49452,883350.7,310284.4,574664.5,121625091,29536670,92088421,합계
전라남도 광양시,2024-08,7954,167993,1520348.6,777963.6,861860.3,292797380,88047951,204749429,합계
전라남도 담양군,2024-08,1985,18102,341313,125369,215943.9,56484433,12277805,44206628,합계
전라남도 곡성군,2024-08,1156,5937,205409,46977.9,158431,30689165,4259989,26429176,합계
전라남도 구례군,2024-08,459,4434,81664,19586.4,62077.5,15342657,1744144,13598513,합계
전라남도 고흥군,2024-08,304,1960,59299,16577.7,42721.2,7262093,1538641,5723452,합계
전라남도 보성군,2024-08,1555,14690,339053,108909.6,230143.3,35453955,9191822,26262133,합계
전라남도 화순군,2024-08,3068,49077,476316,191254.9,285061,108972763,21254282,87718481,합계
전라남도 장흥군,2024-08,1621,12121,327935,86156.2,241778.7,43578495,7667119,35911376,합계
전라남도 강진군,2024-08,1308,12351,268673,66631.1,202041.8,35342471,6358177,28984294,합계
전라남도 해남군,2024-08,3706,52220,783154,248738.6,534415.3,102638384,23426356,79212028,합계
전라남도 영암군,2024-08,1430,13761,297828,106228.8,191599.1,32176650,8880550,23296100,합계
전라남도 무안군,2024-08,3234,51623,688332.2,289472.2,585764.7,93562958,30004620,63558338,합계
전라남도 함평군,2024-08,,,,,,,,,합계
전라남도 영광군,2024-08,2395,28267,459470,145553.8,313916.1,89378806,14028576,75350230,합계
전라남도 장성군,2024-08,2197,19675,396480,130086,266393.9,77562863,11890732,65672131,합계
전라남도 완도군,2024-08,2309,30163,422628,113091.1,309536.8,65681723,11444679,54237044,합계
전라남도 진도군,2024-08,1648,9981,333904,91311.3,242592.6,36649784,7734237,28915547,합계
전라남도 신안군,2024-08,1037,11358,178087,61457.6,116629.3,22623023,6810025,15812998,합계
경상북도 포항시,2024-08,49655,972681,9006153.1,4526847.2,4503481.7,1588875195,589169152,999706043,합계
경상북도 경주시,2024-08,26217,518459,5459444.5,2582228.9,2902546,881619396,284213082,597406314,합계
경상북도 김천시,2024-08,9578,156520,1602554,742626.5,859927.4,337903268,80038135,257865133,합계
경상북도 안동시,2024-08,3458,68503,592035,263495.2,328539.7,107619121,32045483,75573638,합계
경상북도 구미시,2024-08,6575,150407,1350465,728028.2,622436.7,242378383,90851826,151526557,합계
경상북도 영주시,2024-08,9833,196646,1409798,549641.4,860156.5,304780243,76455893,228324350,합계
경상북도 영천시,2024-08,5507,96079,894969,346661.9,548307,153976236,41505249,112470987,합계
경상북도 상주시,2024-08,7202,100585,958919,287252.9,671666,241033975,38781284,202252691,합계
경상북도 문경시,2024-08,2029,34561,313921,120695.9,193225,73011606,13750396,59261210,합계
경상북도 경산시,2024-08,4143,69069,777060,374082,402977.9,141792445,45061402,96731043,합계
경상북도 의성군,2024-08,1742,8953,312902,70059.4,242842.5,41390367,6164540,35225827,합계
경상북도 청송군,2024-08,985,5903,168657,53550.1,115106.8,19460025,4967929,14492096,합계
경상북도 영양군,2024-08,879,5750,174534,71495.6,103038.3,19387605,6570115,12817490,합계
경상북도 영덕군,2024-08,1560,13788,259933,88431.4,171501.5,24431341,7794883,16636458,합계
