지자체명,연월,영업대수,영엽횟수(회),운행거리(km),영업거리(km),공차거리(km),운행시간(초),영업시간(초),공차시간(초),합계
경기도 평택시,2022-04,7679,223728,2462325,1383767,1078557.9,349861563,160911432,188950131,합계
경기도 동두천시,2022-04,4681,128407,1025492.7,467179.4,774921.5,198683405,58150556,140532849,합계
경기도 안산시,2022-04,11794,325160,3045874.4,1708939.3,2322243.6,485528222,220372393,265155829,합계
경기도 고양시,2022-04,10697,229744,3188310.9,2018754.1,1298533.8,488519802,216552621,271967181,합계
경기도 과천시,2022-04,1810,50646,547266,329322.9,217943,86025717,38706841,47318876,합계
경기도 구리시,2022-04,4356,105971,1250923,736004,514918.9,182262632,81726738,100535894,합계
경기도 남양주시,2022-04,7548,188719,2287790,1295595,992194.9,330388284,142356215,188032069,합계
경기도 오산시,2022-04,3141,61520,820177.9,483368.1,350453.8,123234717,55152632,68082085,합계
경기도 시흥시,2022-04,4405,94706,1129565.3,621489.2,525408.7,172476315,71543731,100932584,합계
경기도 군포시,2022-04,1166,26125,312366,174712.5,137653.4,50681755,19283261,31398494,합계
경기도 의왕시,2022-04,360,7217,82990,49871.5,33118.4,13123708,5556340,7567368,합계
경기도 하남시,2022-04,1799,36074,454141,252978.9,201162,64466020,29253535,35212485,합계
경기도 용인시,2022-04,3341,91540,1190565,688639.7,501925.2,155673408,73902376,81771032,합계
경기도 파주시,2022-04,5813,149666,2092932,1186534.7,906397.2,264341857,113829102,150512755,합계
경기도 이천시,2022-04,3925,101892,1126488,599646.3,526841.6,173823273,65086535,108736738,합계
경기도 안성시,2022-04,2209,41435,554351,252656.4,301694.5,83042205,26130272,56911933,합계
경기도 김포시,2022-04,3494,60944,992642.1,550735.8,460326.1,136735831,54405731,82330100,합계
경기도 화성시,2022-04,3779,79847,1297136,719827.7,577308.2,176302788,74333358,101969430,합계
경기도 광주시,2022-04,2757,51385,730181,418986.8,311194.1,101761933,42361208,59400725,합계
경기도 양주시,2022-04,1487,38403,414225,223007.4,191217.5,60153055,24999222,35153833,합계
경기도 포천시,2022-04,1715,33052,458134,198544.4,259589.5,61829867,20711485,41118382,합계
경기도 여주시,2022-04,1226,29823,309081,144022.8,165058.1,50349331,15086797,35262534,합계
경기도 연천군,2022-04,97,2743,35886,15672.4,20213.5,4772555,1283514,3489041,합계
경기도 가평군,2022-04,1063,22258,301568,130490.1,171077.8,37162833,11536979,25625854,합계
경기도 양평군,2022-04,1022,26877,311939,138449.7,173489.2,47220771,13797841,33422930,합계
강원특별자치도 춘천시,2022-04,33727,902853,5856197,2851170.5,3005026.4,1165791569,433993368,731798201,합계
강원특별자치도 원주시,2022-04,29679,898529,6182589.6,3339252.9,2856458,1125824490,435334807,690489683,합계
강원특별자치도 강릉시,2022-04,19458,531105,3738370,1926142.2,1827850.7,673222726,262044784,411177942,합계
강원특별자치도 동해시,2022-04,7875,207374,1404826,676645.8,728180.1,291550547,80048137,211502410,합계
강원특별자치도 태백시,2022-04,4212,117489,962887.9,398567.9,721496,153046420,40914051,112132369,합계
강원특별자치도 속초시,2022-04,13029,332158,2188806.4,976843.5,1230317.4,413529960,135132750,278397210,합계
강원특별자치도 삼척시,2022-04,4149,141397,848398.4,381080.6,540735.3,164760700,46882982,117877718,합계
강원특별자치도 홍천군,2022-04,2774,65562,557970,223551.9,334418,100237761,23977301,76260460,합계
강원특별자치도 횡성군,2022-04,1262,18765,269666,89369.3,180296.6,46494401,8507612,37986789,합계
강원특별자치도 영월군,2022-04,2128,45421,426785,136143.2,290641.7,70703407,14594832,56108575,합계
강원특별자치도 평창군,2022-04,2278,21216,435519,156307.2,279211.7,44765952,12342860,32423092,합계
강원특별자치도 정선군,2022-04,3987,59395,989982.9,371841.1,680937.8,132128660,27501881,104626779,합계
강원특별자치도 철원군,2022-04,1949,29046,391856,168958.9,222897,59509201,14942598,44566603,합계
강원특별자치도 화천군,2022-04,996,13746,197425,80416.6,117008.3,30400558,6719780,23680778,합계
강원특별자치도 양구군,2022-04,813,12203,204501,91189.7,113311.2,21911534,7410714,14500820,합계
강원특별자치도 인제군,2022-04,1199,12669,246628,93291.1,153336.8,31123377,6917655,24205722,합계
강원특별자치도 고성군,2022-04,1618,17502,390888,138736.8,252151.1,57770165,11392825,46377340,합계
강원특별자치도 양양군,2022-04,1588,21849,318736,129687.7,189048.2,50708645,11005369,39703276,합계
충청북도 청주시,2022-04,84930,1808864,16191440.9,8720714,8264237.9,2692041879,1214953901,1477087978,합계
충청북도 충주시,2022-04,21761,520817,4019909,1811959.5,2207949.4,702486667,236364493,466122174,합계
충청북도 제천시,2022-04,,,,,,,,,합계
충청북도 보은군,2022-04,1900,9914,313291,82988.7,230302.2,41876513,8807765,33068748,합계
충청북도 옥천군,2022-04,2214,34624,358786,116029.9,242756,70424703,14178813,56245890,합계
충청북도 영동군,2022-04,2770,36216,500504,155727.4,344776.5,81381111,15609316,65771795,합계
충청북도 증평군,2022-04,1962,28903,404581,133560.7,271020.2,64070658,14590081,49480577,합계
충청북도 진천군,2022-04,3720,82682,1008378,425266.7,583111.3,136263748,41184835,95078913,합계
충청북도 괴산군,2022-04,,,,,,,,,합계
충청북도 음성군,2022-04,5478,106463,1494529,608963.7,885565.2,205780456,55447246,150333210,합계
충청북도 단양군,2022-04,,,,,,,,,합계
충청남도 천안시,2022-04,10928,368670,3194688.1,1809825.2,1389440.7,466096747,233416912,232679835,합계
충청남도 공주시,2022-04,2501,44025,556521,212937,343583.9,90902828,22691742,68211086,합계
충청남도 보령시,2022-04,7461,135820,1268044,510697.9,757346,272025065,59846769,212178296,합계
충청남도 아산시,2022-04,7587,198619,2112334,1127487,986240.9,312923986,119203342,193720644,합계
충청남도 서산시,2022-04,2260,63469,516744,245732.5,271011.4,98568592,30162696,68405896,합계
충청남도 논산시,2022-04,4684,80748,908583,371066.7,537516.2,154999326,40959004,114040322,합계
충청남도 계룡시,2022-04,1438,25987,308670,127885,180784.9,48951302,12537005,36414297,합계
충청남도 당진시,2022-04,2481,47897,641548.2,252606.4,436100.5,91331683,23955843,67375840,합계
충청남도 금산군,2022-04,,,,,,,,,합계
충청남도 부여군,2022-04,273,2820,57175,16429.5,40745.4,9620111,1622868,7997243,합계
충청남도 서천군,2022-04,486,4511,97309,26637.5,70671.4,13733752,2381654,11352098,합계
충청남도 청양군,2022-04,380,2279,60589,17197,43391.9,9067809,1827322,7240487,합계
충청남도 홍성군,2022-04,2303,48076,455821,183814.3,272006.6,80204573,19683475,60521098,합계
충청남도 예산군,2022-04,1384,23380,297775.6,105975,224654.9,45732416,10914761,34817655,합계
충청남도 태안군,2022-04,1511,19375,299829,90758.4,209070.5,51117614,8598441,42519173,합계
전북특별자치도 전주시,2022-04,53151,1519978,11037993.5,6107802.9,4979200,1952050446,917579047,1034471399,합계
전북특별자치도 군산시,2022-04,27854,724904,5405852,2628050.2,2777801.7,884431345,354152836,530278509,합계
전북특별자치도 익산시,2022-04,,,,,,,,,합계
전북특별자치도 정읍시,2022-04,11161,213639,1913812,726930.4,1186881.5,369639419,89582918,280056501,합계
전북특별자치도 남원시,2022-04,6611,122101,1081083,383055.8,698027.1,218942518,46882006,172060512,합계
전북특별자치도 김제시,2022-04,7726,112655,1247230.4,381327.4,893790.5,210587512,46095582,164491930,합계
전북특별자치도 완주군,2022-04,3098,42581,666865.7,273490.5,423428.4,100990683,29481933,71508750,합계
전북특별자치도 진안군,2022-04,828,6344,198951,50494.1,148456.8,21060485,4997425,16063060,합계
전북특별자치도 무주군,2022-04,1060,9368,208565,72045.8,136519.1,22695691,7296208,15399483,합계
전북특별자치도 장수군,2022-04,626,7308,160849,60398.4,100450.5,14630058,5818500,8811558,합계
전북특별자치도 임실군,2022-04,1087,7423,245217,83603.5,161613.4,25539021,7550333,17988688,합계
전북특별자치도 순창군,2022-04,1084,7460,210229,62567.3,147661.6,26590101,6163339,20426762,합계
전북특별자치도 고창군,2022-04,3355,35105,637455,199087.8,438367.1,89573762,19742194,69831568,합계
전북특별자치도 부안군,2022-04,3733,31425,631675.3,176050.5,563919.4,107750012,18411767,89338245,합계
전라남도 목포시,2022-04,21580,595308,4404910.2,2058965.9,2997866,736006115,299004648,437001467,합계
전라남도 여수시,2022-04,29946,834613,6619154.8,3566980.6,3170023.3,1086226921,438187740,648039181,합계
전라남도 순천시,2022-04,8793,275663,1996764,1070408.6,926355.3,346798521,135845080,210953441,합계
전라남도 나주시,2022-04,4510,61465,1078632,392749.7,685882.2,140294713,37155279,103139434,합계
전라남도 광양시,2022-04,8230,162694,1611599,719246,892352.9,299288729,79835687,219453042,합계
전라남도 담양군,2022-04,1884,14192,326634,92731,233902.9,47976452,9083473,38892979,합계
전라남도 곡성군,2022-04,227,735,51493,9431.8,42061.1,4563739,686074,3877665,합계
전라남도 구례군,2022-04,440,4784,90933,22566.6,68366.3,15018570,2081071,12937499,합계
전라남도 고흥군,2022-04,2072,14355,428666.9,96541.8,353293.1,51492035,9211431,42280604,합계
전라남도 보성군,2022-04,2042,14107,381372,95747.8,285624.1,37112538,8472875,28639663,합계
전라남도 화순군,2022-04,1776,29703,341520,119320.1,222199.8,65798217,14009316,51788901,합계
전라남도 장흥군,2022-04,1460,9505,297370.4,73261.9,236225,32640108,6368635,26271473,합계
전라남도 강진군,2022-04,1918,15214,433401,94885.5,338515.4,45851122,10034461,35816661,합계
전라남도 해남군,2022-04,4283,62798,961449,275691.4,685757.5,113630296,28113339,85516957,합계
전라남도 영암군,2022-04,2274,18421,457938,155920.9,302017,41356509,14606696,26749813,합계
전라남도 무안군,2022-04,3304,49398,737648,263897.1,473750.8,96996376,28380936,68615440,합계
전라남도 함평군,2022-04,708,2465,141413,24829.5,116583.4,14828104,2334060,12494044,합계
전라남도 영광군,2022-04,2501,24887,506143,112043.4,394099.5,90855138,11512250,79342888,합계
전라남도 장성군,2022-04,2308,16939,412620,105996.4,306623.5,79618085,9777006,69841079,합계
전라남도 완도군,2022-04,2668,35365,522333,141712,380620.9,71902326,15806402,56095924,합계
전라남도 진도군,2022-04,403,1405,83684,15583.5,68100.4,7732965,1250244,6482721,합계
전라남도 신안군,2022-04,1126,11164,231510,74623,156886.9,26666712,8622436,18044276,합계
경상북도 포항시,2022-04,42763,879248,7945575.9,3842662.4,4114768.5,1340481557,507587971,832893586,합계
경상북도 경주시,2022-04,21223,422400,4497757.5,2012752.4,2771464.5,701106687,234755536,466351151,합계
경상북도 김천시,2022-04,8073,150623,1453346.6,669903.3,784788.6,260951667,75489981,185461686,합계
경상북도 안동시,2022-04,4289,101721,881996,384848,497147.9,118909730,46526668,72383062,합계
경상북도 구미시,2022-04,8422,209100,1868410,1007522.3,860887.6,303018832,125745784,177273048,합계
경상북도 영주시,2022-04,7485,158613,1136752.9,430094.4,730880.5,228014670,61882279,166132391,합계
경상북도 영천시,2022-04,6505,109923,1045725,384421.9,661303,175059901,46400380,128659521,합계
경상북도 상주시,2022-04,6718,104634,956434,300941.9,655492,229855891,40161756,189694135,합계
경상북도 문경시,2022-04,2044,36029,320286.1,114807.1,208615.8,67466632,13986291,53480341,합계
경상북도 경산시,2022-04,2557,60564,559421,296041.7,263379.3,88265599,35454731,52810868,합계
경상북도 의성군,2022-04,1719,7991,325305,61189.7,264115.2,39205307,5304224,33901083,합계
경상북도 청송군,2022-04,906,5197,165619,45987.3,119631.6,16718070,4302440,12415630,합계
경상북도 영양군,2022-04,734,3159,144340,36646.3,107693.6,15693720,3460074,12233646,합계
경상북도 영덕군,2022-04,1786,15511,288835,91825.6,197009.3,26639502,8353402,18286100,합계
경상북도 청도군,2022-04,1479,10126,215346,66438.2,148907.7,29664212,7086503,22577709,합계
경상북도 고령군,2022-04,166,958,37665,9422.6,28242.3,5332418,758569,4573849,합계
경상북도 성주군,2022-04,1014,10125,242205,76698.9,165506,20454813,6709532,13745281,합계
경상북도 칠곡군,2022-04,150,3112,43595,19054.2,24540.7,6433092,1855624,4577468,합계
경상북도 예천군,2022-04,1221,11435,236847,59743.8,177103.1,28901164,5352649,23548515,합계
경상북도 봉화군,2022-04,1165,4046,210595,36596.2,173998.7,22229008,2959714,19269294,합계
경상북도 울진군,2022-04,2170,23694,410486,105292.4,306859.5,51227572,9181258,42046314,합계
경상북도 울릉군,2022-04,790,8896,97369,31535.8,65833.1,21772839,4962573,16810266,합계
경상남도 창원시,2022-04,82877,1880409,17024122.7,8548466.9,9006820,2982752988,1063092091,1919660897,합계
경상남도 진주시,2022-04,31989,784770,6421303.1,3191568.9,3536225,1052768316,390445172,662323144,합계
경상남도 통영시,2022-04,12908,334903,2791688.1,1218103.4,1604741.5,448763982,154626131,294137851,합계
경상남도 사천시,2022-04,10937,237615,2006643,819918.8,1186724.1,385715591,93603381,292112210,합계
경상남도 김해시,2022-04,26929,643310,5185934,2672696.5,2513237.4,958125119,361073183,597051936,합계
경상남도 밀양시,2022-04,5144,82625,884896,302212.9,637589,153925816,34597818,119327998,합계
경상남도 거제시,2022-04,13892,346785,2907768,1454853.3,1452914.6,533216347,166405114,366811233,합계
경상남도 양산시,2022-04,16687,409066,3281752.2,1669792.9,1640783,616209198,205500919,410708279,합계
경상남도 의령군,2022-04,1165,5982,204288,50493.6,153794.3,19443587,4587013,14856574,합계
경상남도 함안군,2022-04,3130,27793,576718,179178.1,397539.8,77717879,17790329,59927550,합계
경상남도 창녕군,2022-04,3050,15960,496376,113887.6,382488.3,72481356,11079737,61401619,합계
경상남도 고성군,2022-04,2441,23487,420043,121812.1,298230.8,62644344,12981580,49662764,합계
경상남도 남해군,2022-04,2562,18020,458166,110836.8,347329.1,55905128,9679215,46225913,합계
경상남도 하동군,2022-04,1813,7531,405066,73765.8,331300.1,36555681,6163110,30392571,합계
경상남도 산청군,2022-04,1184,9643,239350,86366.6,152983.3,21423045,7433709,13989336,합계
경상남도 함양군,2022-04,1958,13332,359624,72099.9,287524,45014794,6629823,38384971,합계
경상남도 거창군,2022-04,4263,63730,710212,211972.6,498239.3,103625096,23945191,79679905,합계
경상남도 합천군,2022-04,1918,8065,382343,83381,298961.9,38878360,8045303,30833057,합계
제주특별자치도,2022-04,30978,729736,7483991.9,4176339.4,3420927.5,1105319841,484073247,621246594,합계
서울특별시,2022-05,100218,1837538,19864633.2,12693066.3,7665321.6,3130268523,1740390140,1389878383,합계
부산광역시,2022-05,166000,3680250,35648071,21025635.3,14646988.6,5895511945,2701673581,3193838364,합계
대구광역시,2022-05,89254,1889791,17764953.2,10124230.8,7692869.1,2883039385,1335825891,1547213494,합계
인천광역시,2022-05,99685,2137581,23350074,14477140.3,8901721.6,3536761464,1772058302,1764703162,합계
광주광역시,2022-05,54894,1467097,12955740.9,8118216.4,4992065.5,2041268059,1016893228,1024374831,합계
대전광역시,2022-05,55032,1572669,12167876.3,7625888.4,4865301.5,1955077902,1043682823,911395079,합계
울산광역시,2022-05,113351,2529542,23545621.8,12829090.2,11665868.7,3820476664,1582083347,2238393317,합계
세종특별자치시,2022-05,2766,82147,984140,515668.8,468471.1,121131378,49940459,71190919,합계
경기도 수원시,2022-05,26969,682982,7485370.2,4695064.5,3172105.4,1197278414,569117798,628160616,합계
경기도 성남시,2022-05,22731,488874,5933233.5,3374522,2617182.9,859999376,370574019,489425357,합계
경기도 의정부시,2022-05,6696,199141,1848735.2,1039866.4,1721882.5,300090746,132773746,167317000,합계
경기도 안양시,2022-05,29669,711855,7013640,4164965.5,2848674.4,1152213305,529810201,622403104,합계
경기도 부천시,2022-05,8150,162004,2311836.2,983663,2257700.9,286567953,131893762,154674191,합계
경기도 광명시,2022-05,4989,71894,1146986,587352.7,559633.2,176412977,67240734,109172243,합계
경기도 평택시,2022-05,7509,217200,2440773.6,1391344.2,1056169.7,338010887,159880930,178129957,합계
경기도 동두천시,2022-05,4887,138326,1123221.4,530246.8,914479.1,206510923,64751612,141759311,합계
경기도 안산시,2022-05,12341,341594,3114707.8,1781638.7,2663414.2,499720428,231350197,268370231,합계
경기도 고양시,2022-05,11301,248969,3426324.5,2212102.6,1270253.3,517675732,236194235,281481497,합계
경기도 과천시,2022-05,1873,52785,551513,339640.2,211872.7,85374122,39782857,45591265,합계
경기도 구리시,2022-05,4509,111308,1282246,762360.4,519885.5,186180014,84808118,101371896,합계
경기도 남양주시,2022-05,7752,171513,2304814,1172936.2,1131877.7,330631890,127675707,202956183,합계
경기도 오산시,2022-05,3160,60309,827834,496307.6,331526.3,122952206,55940217,67011989,합계
경기도 시흥시,2022-05,5231,113480,1352764,747485.8,605278.1,204288476,86119714,118168762,합계
경기도 군포시,2022-05,1202,28680,327510,186871.9,140638,52142227,20641734,31500493,합계
경기도 의왕시,2022-05,367,8027,85896,52321.7,33574.2,13405431,5904572,7500859,합계
경기도 하남시,2022-05,1786,34189,425645,241352.5,184292.4,61089249,27980639,33108610,합계
경기도 용인시,2022-05,2553,74712,979509,575122.1,404386.8,126356997,61361830,64995167,합계
경기도 파주시,2022-05,5941,153258,2169647,1246236.4,923410.5,265966127,118212468,147753659,합계
경기도 이천시,2022-05,3983,105002,1148238,617676,530561.9,172930463,67673881,105256582,합계
경기도 안성시,2022-05,2284,43483,587640,272931.8,314708.1,85866935,28057305,57809630,합계
경기도 김포시,2022-05,3547,62628,1002630.8,564883.2,440277.7,136608762,55614776,80993986,합계
경기도 화성시,2022-05,3869,82151,1335931,757305.8,578625.1,180137569,78142512,101995057,합계
경기도 광주시,2022-05,2856,50815,730666,425935.1,304730.8,100815334,42790034,58025300,합계
경기도 양주시,2022-05,1539,38315,408938,219385.2,189552.7,59827021,24840848,34986173,합계
경기도 포천시,2022-05,1768,34790,494765,218724.3,276040.6,62835757,22536018,40299739,합계
경기도 여주시,2022-05,1237,30732,326585,154405.2,172179.7,49757323,15990238,33767085,합계
경기도 연천군,2022-05,99,2921,41697,18134.6,23562.3,4970177,1393269,3576908,합계
경기도 가평군,2022-05,1125,23299,327916,145074.8,182841.1,38577486,12755486,25822000,합계
경기도 양평군,2022-05,1064,28872,336706,152208,184497.9,48656844,15041610,33615234,합계
강원특별자치도 춘천시,2022-05,34164,950855,5948072,3025924.1,2922147.8,1156110039,463696086,692413953,합계
강원특별자치도 원주시,2022-05,30298,962099,6635261.4,3657419.9,3011488,1171918276,479643233,692275043,합계
강원특별자치도 강릉시,2022-05,8512,256569,1827750,970031,857718.9,303835544,127697708,176137836,합계
강원특별자치도 동해시,2022-05,8455,231662,1602275,786784.7,815490.2,318832995,92464946,226368049,합계
강원특별자치도 태백시,2022-05,4388,125296,1026551.1,435476.9,691580,162599724,44841319,117758405,합계
강원특별자치도 속초시,2022-05,13551,378133,2409170,1150881.4,1260447.5,436563878,160333032,276230846,합계
강원특별자치도 삼척시,2022-05,3403,124602,735836,340650.1,395185.8,139695617,42517852,97177765,합계
강원특별자치도 홍천군,2022-05,1851,46925,404228,167866.1,236361.8,67265434,17825525,49439909,합계
강원특별자치도 횡성군,2022-05,1276,20480,297758,102038.9,195719,47590810,9544701,38046109,합계
강원특별자치도 영월군,2022-05,2206,46684,455497,146704.4,308792.5,73851878,15607721,58244157,합계
강원특별자치도 평창군,2022-05,2477,26427,527000,195032.3,331967.6,52282196,15378363,36903833,합계
강원특별자치도 정선군,2022-05,4141,69771,1175162.7,451612,734008.9,143145903,33029368,110116535,합계
강원특별자치도 철원군,2022-05,2018,34044,459233,200530.6,258702.3,65740833,17578464,48162369,합계
강원특별자치도 화천군,2022-05,1056,16396,236089,100185.9,135903,32955044,8228808,24726236,합계
강원특별자치도 양구군,2022-05,873,15552,256980,116759.3,140220.6,26495917,9484429,17011488,합계
강원특별자치도 인제군,2022-05,1216,16280,295899,116854.8,179044.1,35611019,8540993,27070026,합계
강원특별자치도 고성군,2022-05,1686,20674,459016,173174.3,285841.6,61744860,14355405,47389455,합계
강원특별자치도 양양군,2022-05,1853,27292,430639,182530.5,248108.4,61911981,15077006,46834975,합계
충청북도 청주시,2022-05,89241,1914030,17310995,9456959.3,8820489.6,2827467782,1305870490,1521597292,합계
충청북도 충주시,2022-05,22664,567388,4306545,1993134.9,2313410,732204209,260164368,472039841,합계
충청북도 제천시,2022-05,,,,,,,,,합계
충청북도 보은군,2022-05,1968,10746,346287,90213.2,256073.7,43467090,9571464,33895626,합계
충청북도 옥천군,2022-05,3562,57898,593142,200119.6,393022.3,115567659,24152773,91414886,합계
충청북도 영동군,2022-05,2858,40383,545922,172254.5,373667.4,85817682,17407633,68410049,합계
충청북도 증평군,2022-05,2249,34438,486885,166310.1,320574.8,73740789,17899719,55841070,합계
충청북도 진천군,2022-05,3844,86456,1057896,446864.8,611031.1,138629242,43449834,95179408,합계
충청북도 괴산군,2022-05,,,,,,,,,합계
충청북도 음성군,2022-05,5688,113654,1608015,651680.7,956334.2,213219246,59365917,153853329,합계
충청북도 단양군,2022-05,,,,,,,,,합계
충청남도 천안시,2022-05,10769,368133,3214604.1,1855645,1440336.9,453419968,235676018,217743950,합계
충청남도 공주시,2022-05,2645,48383,602591,239911.3,362679.6,94088353,25286813,68801540,합계
충청남도 보령시,2022-05,7743,153994,1445177,609658.8,835518.1,287978620,70602360,217376260,합계
충청남도 아산시,2022-05,7773,209540,2226907.8,1210712.9,1017397,321333767,127007696,194326071,합계
충청남도 서산시,2022-05,2317,66613,552371,265034,287336.9,100159669,32324141,67835528,합계
충청남도 논산시,2022-05,4905,88801,981571,408743.4,572827.5,163450822,45125440,118325382,합계
충청남도 계룡시,2022-05,1442,31067,359993,154337,205655.9,50694119,14643019,36051100,합계
충청남도 당진시,2022-05,2580,51207,685632,271015.8,414616.1,93660355,25491316,68169039,합계
충청남도 금산군,2022-05,,,,,,,,,합계
충청남도 부여군,2022-05,330,3680,72721,21749.5,50971.4,11612843,2167714,9445129,합계
충청남도 서천군,2022-05,494,5299,106452,31686.3,74765.6,14730326,2814677,11915649,합계
충청남도 청양군,2022-05,365,2577,65176,20008.8,45167.1,8914311,2039858,6874453,합계
충청남도 홍성군,2022-05,2454,53557,506400,202583.9,303816,85275782,21815091,63460691,합계
충청남도 예산군,2022-05,1426,26089,322962,119006.3,203955.6,46624677,11894063,34730614,합계
충청남도 태안군,2022-05,1527,21042,334770.1,104105.7,234832.2,51954352,9860549,42093803,합계
전북특별자치도 전주시,2022-05,54603,1656275,11586651.8,6706030.7,4885230.2,2012839977,1006841465,1005998512,합계
전북특별자치도 군산시,2022-05,29263,794972,5838915.6,2930032.8,3290343.1,929478742,392000748,537477994,합계
전북특별자치도 익산시,2022-05,2,4,167,21,145.9,36186,3311,32875,합계
전북특별자치도 정읍시,2022-05,11534,230705,2045314,786517.6,1258796.3,385830121,96719006,289111115,합계
전북특별자치도 남원시,2022-05,7035,137955,1240083.2,443863.7,798883.2,237599837,54196699,183403138,합계
전북특별자치도 김제시,2022-05,7894,122131,1330448,419222.4,911225.5,215148933,50834684,164314249,합계
전북특별자치도 완주군,2022-05,3206,46169,714731,302748.6,411982.3,104617205,32484253,72132952,합계
전북특별자치도 진안군,2022-05,867,6825,207449,55184.5,152264.4,22230775,5651780,16578995,합계
전북특별자치도 무주군,2022-05,1146,8322,229576,70953.8,158622.1,25218492,7033714,18184778,합계
전북특별자치도 장수군,2022-05,646,5446,162119,44268.4,117850.5,14597395,4340965,10256430,합계
전북특별자치도 임실군,2022-05,1187,8459,272786,91441.6,181344.3,29031271,8214586,20816685,합계
전북특별자치도 순창군,2022-05,1166,7700,230755,66989.8,163765.1,28304182,6709731,21594451,합계
전북특별자치도 고창군,2022-05,3371,38202,686382,224871.7,461510.2,93621218,22505432,71115786,합계
전북특별자치도 부안군,2022-05,3871,33540,677382.7,189634,580686.9,110480230,19003521,91476709,합계
전라남도 목포시,2022-05,22772,662589,4741805.9,2320363.9,3029999,780686861,336621999,444064862,합계
전라남도 여수시,2022-05,31246,928288,7113607.2,3996752.3,3127898.6,1148700095,500901232,647798863,합계
전라남도 순천시,2022-05,9363,299146,2137091,1168950.7,968140.2,363868618,147956727,215911891,합계
전라남도 나주시,2022-05,4605,66050,1167942.9,438185.2,731466.7,146663818,40821175,105842643,합계
전라남도 광양시,2022-05,8572,176234,1711638,788774.1,922863.8,310257086,87759743,222497343,합계
전라남도 담양군,2022-05,2004,16226,357749,105989.5,251759.4,52111920,10361611,41750309,합계
전라남도 곡성군,2022-05,242,1077,56734,11488.3,45245.6,4886029,888141,3997888,합계
전라남도 구례군,2022-05,477,5207,99892,24171.3,75720.6,15932158,2122483,13809675,합계
전라남도 고흥군,2022-05,2267,15852,462698,100610.9,362087,54508881,9741434,44767447,합계
전라남도 보성군,2022-05,2088,15703,417127,107079.9,310047,39988808,9592612,30396196,합계
전라남도 화순군,2022-05,1783,30500,347982,124962,223019.9,65219707,14755143,50464564,합계
전라남도 장흥군,2022-05,1511,10134,314178,77493.5,236684.4,33888598,7068682,26819916,합계
전라남도 강진군,2022-05,2006,15512,461957.7,95475.4,368889.5,48043655,10074643,37969012,합계
전라남도 해남군,2022-05,4440,67669,1022300,301707.7,720592.2,118535028,30294547,88240481,합계
전라남도 영암군,2022-05,2337,19489,483079.2,167963.5,316712.4,43392941,15822513,27570428,합계
전라남도 무안군,2022-05,3477,53537,811843,293858.1,517984.8,103369271,31080565,72288706,합계
전라남도 함평군,2022-05,712,2759,149747,27273.7,122473.2,15462777,2422985,13039792,합계
전라남도 영광군,2022-05,2617,27950,549029,126721.5,422307.4,96656191,13779322,82876869,합계
전라남도 장성군,2022-05,2439,18772,447628,117248.1,330379.8,85696967,10883023,74813944,합계
전라남도 완도군,2022-05,2781,39180,572162,163021.3,409140.6,76098008,18067396,58030612,합계
전라남도 진도군,2022-05,442,1709,96866.8,19867.5,78427.4,8698451,1644201,7054250,합계
전라남도 신안군,2022-05,1164,11169,245445,75427.5,170017.4,27820367,8366245,19454122,합계
경상북도 포항시,2022-05,44963,986484,8575801.7,4360626.2,4226089.7,1412757152,579889288,832867864,합계
경상북도 경주시,2022-05,21638,430750,4601478.5,2014388.2,2765535.7,707102395,230320007,476782388,합계
경상북도 김천시,2022-05,8209,161174,1542067.6,730680.5,812894.4,265007577,81707876,183299701,합계
경상북도 안동시,2022-05,4427,111132,941094,421116.6,519977.3,121207981,51019652,70188329,합계
경상북도 구미시,2022-05,8194,215898,1873363.7,1041935.6,832707.3,298026183,129251947,168774236,합계
경상북도 영주시,2022-05,7734,176339,1241190,482656.2,758533.7,235961803,69442297,166519506,합계
경상북도 영천시,2022-05,6654,122322,1145910,434429.4,711480.5,183717261,52447984,131269277,합계
경상북도 상주시,2022-05,6886,109927,1030928,327678,703249.9,238544721,42478507,196066214,합계
경상북도 문경시,2022-05,2095,37310,338618,123290.8,215327.1,69364821,14849031,54515790,합계
경상북도 경산시,2022-05,3476,82941,829211,442389.4,386821.5,126282592,51728502,74554090,합계
경상북도 의성군,2022-05,1809,8513,358862,66337.3,292524.6,42294317,5826404,36467913,합계
경상북도 청송군,2022-05,947,5542,183982,51178,132803.9,18377509,4663138,13714371,합계
경상북도 영양군,2022-05,771,3197,151277,36932,114344.9,16763740,3598274,13165466,합계
경상북도 영덕군,2022-05,1853,17235,321785,101926.3,219858.6,29163827,9135953,20027874,합계
경상북도 청도군,2022-05,1440,10402,224024,69869.4,154154.5,30006684,7341952,22664732,합계
경상북도 고령군,2022-05,214,1165,53891,12223.6,41667.3,7135979,1012884,6123095,합계
경상북도 성주군,2022-05,1051,10786,264182,80648.5,183533.4,22379680,7151916,15227764,합계
경상북도 칠곡군,2022-05,130,2536,37178,16358.9,20819,5670374,1556863,4113511,합계
경상북도 예천군,2022-05,1290,12832,261609,66999.3,194609.6,30682361,6032290,24650071,합계
경상북도 봉화군,2022-05,1252,4206,226618,39950.3,186667.6,23367681,3367133,20000548,합계
경상북도 울진군,2022-05,2246,25795,452830.3,118000.1,336329.8,55042884,10462035,44580849,합계
