"날짜","지역","관광총소비(천원)","외식소비(천원)","숙박소비(천원)","관광활동(천원)"
"2023-01-11","충주시","1029281","230277","22528","7299"
"2023-01-12","충주시","1084929","236250","21592","6598"
"2023-01-13","충주시","1070123","264894","23199","6627"
"2023-01-14","충주시","1497395","447490","45815","22514"
"2023-01-15","충주시","1006912","256908","45275","14215"
"2023-01-16","충주시","1086256","200721","19481","3263"
"2023-01-17","충주시","1109755","219921","29936","5302"
"2023-01-18","충주시","1118333","228015","26359","3852"
"2023-01-19","충주시","1172319","224775","18912","5600"
"2023-01-20","충주시","1446982","301640","26612","7053"
"2023-01-21","충주시","2228486","552234","68920","18445"
"2023-01-22","충주시","1546709","465097","57300","22522"
"2023-01-23","충주시","1762111","597966","61915","39761"
"2023-01-24","충주시","1012209","278898","44554","19139"
"2023-01-25","충주시","880706","173246","26837","6050"
"2023-01-26","충주시","778178","182965","29858","4322"
"2023-01-27","충주시","1025680","248063","22565","8597"
"2023-01-28","충주시","1249929","385459","68694","19620"
"2023-01-29","충주시","1049445","299452","63229","16942"
"2023-01-30","충주시","972207","189415","29736","3340"
"2023-01-31","충주시","1118607","217334","30493","4603"
"2023-02-01","충주시","949477","208861","17243","3592"
"2023-02-02","충주시","963692","215089","22933","3797"
"2023-02-03","충주시","1124890","251547","26492","4509"
"2023-02-04","충주시","1527629","446392","63339","16284"
"2023-02-05","충주시","1200930","333891","34343","20030"
"2023-02-06","충주시","972391","207879","18126","2640"
"2023-02-07","충주시","1004070","216699","20777","4717"
"2023-02-08","충주시","1103587","221795","24160","4715"
"2023-02-09","충주시","1085457","216037","24266","2365"
"2023-02-10","충주시","1163286","297535","29623","5175"
"2023-02-11","충주시","1669546","473922","57613","18553"
"2023-02-12","충주시","1388088","381317","48881","16194"
"2023-02-13","충주시","1096346","223571","38019","3112"
"2023-02-14","충주시","1139050","257130","25900","4385"
"2023-02-15","충주시","1137200","254395","28259","3953"
"2023-02-16","충주시","1187697","297208","29863","6317"
"2023-02-17","충주시","1283608","303528","23007","7964"
"2023-02-18","충주시","1727157","510522","47731","27754"
"2023-02-19","충주시","1469815","373557","61779","23888"
"2023-02-20","충주시","1118861","229580","28278","6793"
"2023-02-21","충주시","1113779","244335","19383","6448"
"2023-02-22","충주시","1230713","274871","25412","5092"
"2023-02-23","충주시","1288775","285986","28985","7103"
"2023-02-24","충주시","1497588","317755","34395","7603"
"2023-02-25","충주시","1891344","552538","54724","28571"
