"날짜","지역","관광총소비(천원)","외식소비(천원)","숙박소비(천원)","관광활동(천원)"
"2022-12-27","서구","528995","167666","6392","256"
"2022-12-28","서구","498117","150687","9713","1128"
"2022-12-29","서구","559686","164731","13703","527"
"2022-12-30","서구","556064","213461","22649","871"
"2022-12-31","서구","510372","245482","35022","274"
"2023-01-01","서구","370049","190287","28889","98"
"2023-01-02","서구","289387","105735","4535","265"
"2023-01-03","서구","298662","124924","7357","127"
"2023-01-04","서구","299656","133911","5378","0"
"2023-01-05","서구","308146","130629","7078","147"
"2023-01-06","서구","367128","145514","15060","120"
"2023-01-07","서구","419974","203253","23566","97"
"2023-01-08","서구","300870","154708","10129","9063"
"2023-01-09","서구","322956","134374","8172","507"
"2023-01-10","서구","327060","135840","7490","147"
"2023-01-11","서구","288221","125206","7325","0"
"2023-01-12","서구","321349","138437","2488","1519"
"2023-01-13","서구","306762","132292","9001","0"
"2023-01-14","서구","415730","199895","13548","1958"
"2023-01-15","서구","290841","130922","10723","100"
"2023-01-16","서구","314597","116914","7885","0"
"2023-01-17","서구","377953","145245","8850","20"
"2023-01-18","서구","377085","129463","4583","119"
"2023-01-19","서구","396052","133630","3154","72"
"2023-01-20","서구","440436","154695","8664","0"
"2023-01-21","서구","419908","188450","12062","90"
"2023-01-22","서구","361914","155848","25116","138"
"2023-01-23","서구","416856","212001","23266","480"
"2023-01-24","서구","244268","113759","6333","0"
"2023-01-25","서구","378002","124029","11921","22"
"2023-01-26","서구","427944","149181","6927","100"
"2023-01-27","서구","524759","147314","14109","12"
"2023-01-28","서구","404741","192607","17304","70"
"2023-01-29","서구","360691","159225","15754","554"
"2023-01-30","서구","617181","130098","5231","39971"
"2023-01-31","서구","432754","136384","9038","0"
"2023-02-01","서구","290069","125512","4191","884"
"2023-02-02","서구","299030","127114","6019","2332"
"2023-02-03","서구","333673","129945","3916","5277"
"2023-02-04","서구","393762","189208","17613","112"
"2023-02-05","서구","342699","182734","23923","121"
"2023-02-06","서구","268315","111673","8874","113"
"2023-02-07","서구","321418","144454","21715","25"
"2023-02-08","서구","286865","140307","4033","0"
"2023-02-09","서구","327954","155077","8084","10464"
"2023-02-10","서구","347532","162753","18978","1074"
"2023-02-11","서구","422047","225404","23069","875"
"2023-02-12","서구","294754","159037","9357","0"
"2023-02-13","서구","298531","141555","8178","321"
"2023-02-14","서구","413403","144683","7137","0"
"2023-02-15","서구","318172","145482","11407","663"
"2023-02-16","서구","335167","153912","9810","0"
"2023-02-17","서구","362629","156921","9197","0"
"2023-02-18","서구","402987","209429","23675","22"
"2023-02-19","서구","357751","188434","16419","15020"
"2023-02-20","서구","397484","130305","10981","14824"
"2023-02-21","서구","424307","147482","6779","1365"
"2023-02-22","서구","456159","141921","12598","15806"
"2023-02-23","서구","462097","147063","16997","206"
"2023-02-24","서구","503186","164997","24573","2986"
"2023-02-25","서구","509670","237257","35176","93"
"2023-02-26","서구","402329","205445","33984","94"
"2023-02-27","서구","583016","140351","12313","161"
"2023-02-28","서구","499329","169834","22465","22"
"2023-03-01","서구","344818","155708","16259","0"
"2023-03-02","서구","310427","125258","1803","27"
"2023-03-03","서구","343211","139699","13354","201"
"2023-03-04","서구","495644","215655","23886","73767"
"2023-03-05","서구","323318","174167","9572","9853"
"2023-03-06","서구","325093","143854","2104","172"
"2023-03-07","서구","362650","132166","5636","120"
"2023-03-08","서구","323509","143586","5379","0"
"2023-03-09","서구","297736","131189","10137","2162"
"2023-03-10","서구","337683","163549","9912","98"
"2023-03-11","서구","413807","228696","16591","442"
"2023-03-12","서구","283912","157318","11840","98"
"2023-03-13","서구","313024","126923","9161","0"
"2023-03-14","서구","327009","146126","6554","60"
"2023-03-15","서구","286957","141971","7338","49"
"2023-03-16","서구","311925","152432","7870","0"
"2023-03-17","서구","356470","152948","14540","0"
"2023-03-18","서구","500010","233455","34078","1817"
"2023-03-19","서구","326653","174416","11765","44"
"2023-03-20","서구","321163","126155","5562","145"
"2023-03-21","서구","383727","176547","5087","0"
"2023-03-22","서구","431908","137395","12512","49"
"2023-03-23","서구","345496","149363","7264","0"
"2023-03-24","서구","448028","175449","16564","22"
"2023-03-25","서구","443253","237678","21150","39"
"2023-03-26","서구","361810","179064","21347","30"
"2023-03-27","서구","421312","134181","3834","442"
"2023-03-28","서구","449662","146192","4096","27073"
"2023-03-29","서구","502151","147912","8220","194"
"2023-03-30","서구","504883","147366","11882","20"
"2023-03-31","서구","427901","170307","20956","24"
"2023-04-01","서구","496677","236906","23449","892"
"2023-04-02","서구","294326","162777","18118","0"
"2023-04-03","서구","295315","122559","7611","16266"
"2023-04-04","서구","298352","137851","13751","0"
"2023-04-05","서구","256230","130487","3295","124"
"2023-04-06","서구","289632","136162","14178","0"
"2023-04-07","서구","389956","183360","18161","46"
"2023-04-08","서구","450367","222598","20731","822"
"2023-04-09","서구","323621","163541","19078","145"
"2023-04-10","서구","303908","144159","8696","0"
"2023-04-11","서구","289334","143349","6350","109"
"2023-04-12","서구","310391","146230","4579","306"
"2023-04-13","서구","284128","135250","5268","216"
"2023-04-14","서구","354740","158120","20727","124"
"2023-04-15","서구","416568","207409","25820","106"
"2023-04-16","서구","320088","173338","8427","0"
"2023-04-17","서구","320576","134923","12422","434"
"2023-04-18","서구","348315","132588","14275","0"
"2023-04-19","서구","345215","138422","7935","653"
"2023-04-20","서구","378083","161153","8219","0"
"2023-04-21","서구","438632","144542","11012","2867"
"2023-04-22","서구","445380","251493","23793","91"
"2023-04-23","서구","339724","187945","12808","236"
"2023-04-24","서구","414506","132705","6555","0"
"2023-04-25","서구","367429","119774","5954","53"
"2023-04-26","서구","464817","136469","14749","0"
"2023-04-27","서구","524032","147004","11985","0"
"2023-04-28","서구","526686","182537","13804","1479"
"2023-04-29","서구","406893","217114","24623","667"
