"날짜","지역","관광총소비(천원)","외식소비(천원)","숙박소비(천원)","관광활동(천원)"
"2022-06-17","중구","22676967","4024890","800417","67123"
"2022-06-18","중구","24420085","3547731","1203706","69573"
"2022-06-19","중구","18779502","2241155","931201","63777"
"2022-06-20","중구","17954738","3122427","547913","125041"
"2022-06-21","중구","19094381","3544067","576814","56342"
"2022-06-22","중구","19895903","3677451","698341","73857"
"2022-06-23","중구","17805746","3191494","585992","120103"
"2022-06-24","중구","21813380","4032006","824533","64350"
"2022-06-25","중구","23995849","3506209","1507088","64852"
"2022-06-26","중구","18360798","2231797","783285","62258"
"2022-06-27","중구","15835769","2995592","599582","84625"
"2022-06-28","중구","18845480","3366388","527194","88380"
"2022-06-29","중구","18295380","3394886","492100","125065"
"2022-06-30","중구","18386663","3252397","545568","173806"
"2022-07-01","중구","21587070","4178341","667963","101154"
"2022-07-02","중구","23238044","3331237","1290395","66360"
"2022-07-03","중구","19646909","2089073","912786","67378"
"2022-07-04","중구","18141911","3093038","493499","149476"
"2022-07-05","중구","18857672","3408807","622893","74932"
"2022-07-06","중구","18827124","3484903","622794","93723"
"2022-07-07","중구","19127525","3458133","477464","77273"
"2022-07-08","중구","21716686","3941468","654546","132213"
"2022-07-09","중구","23249932","3285173","1495250","87234"
"2022-07-10","중구","19154066","2169896","973611","55715"
"2022-07-11","중구","16412030","3022952","621372","169320"
"2022-07-12","중구","18066889","3440814","534782","130075"
"2022-07-13","중구","15779386","2917567","502808","101877"
"2022-07-14","중구","18366780","3636957","521916","109330"
"2022-07-15","중구","21739814","3951023","1141964","90453"
"2022-07-16","중구","21757522","3281738","1232476","61340"
"2022-07-17","중구","18576545","2285321","924261","51509"
"2022-07-18","중구","17255621","3064152","598289","55879"
"2022-07-19","중구","17649346","3382796","620228","129288"
"2022-07-20","중구","18452062","3516103","626077","167840"
"2022-07-21","중구","18252330","3482206","647290","84611"
"2022-07-22","중구","20638261","3942147","835777","204689"
"2022-07-23","중구","21603904","3241855","1170215","60445"
"2022-07-24","중구","16817480","2171950","845692","61683"
"2022-07-25","중구","16291419","3135736","650364","154427"
"2022-07-26","중구","18067856","3568739","651839","130980"
"2022-07-27","중구","18329419","3691747","836324","154598"
"2022-07-28","중구","19346151","3835577","880832","135880"
"2022-07-29","중구","21985243","3944358","1071745","253484"
"2022-07-30","중구","22347832","3264010","1360989","77399"
"2022-07-31","중구","17130575","2035559","1112195","69166"
"2022-08-01","중구","17047581","3121360","879919","245994"
"2022-08-02","중구","16826869","3180059","825400","122279"
"2022-08-03","중구","17583238","3274037","896116","129972"
"2022-08-04","중구","18634021","3517586","788016","201447"
"2022-08-05","중구","20340354","3721605","950869","100264"
"2022-08-06","중구","20926677","2874914","1092825","72765"
"2022-08-07","중구","17034477","2069599","1051663","59677"
"2022-08-08","중구","13626206","2398849","678748","91286"
"2022-08-09","중구","13846228","2334948","614241","93005"
"2022-08-10","중구","16597721","3059980","640172","132370"
"2022-08-11","중구","17615745","3223501","733626","251967"
"2022-08-12","중구","20588349","3646699","775789","153788"
"2022-08-13","중구","21472632","2816253","1430746","86161"
"2022-08-14","중구","17510027","2492088","1081424","80097"
"2022-08-15","중구","16301200","2063452","1010470","64443"
"2022-08-16","중구","17167721","2996635","696225","99158"
"2022-08-17","중구","17468612","3150667","606409","73789"
"2022-08-18","중구","17935879","3380272","667421","113247"
"2022-08-19","중구","19991757","3443764","969605","120211"
"2022-08-20","중구","22295369","3062965","1111282","58209"
"2022-08-21","중구","18309475","2135492","891004","57051"
"2022-08-22","중구","16396141","2910046","683036","158775"
"2022-08-23","중구","17807236","3286816","528623","110568"
"2022-08-24","중구","18055173","3327714","593660","403735"
"2022-08-25","중구","19372469","3485986","554503","249826"
"2022-08-26","중구","21639709","3923376","863355","218271"
"2022-08-27","중구","22676659","3404554","1249337","63659"
"2022-08-28","중구","19123880","2358073","912608","49316"
"2022-08-29","중구","17871728","3000067","545949","157017"
"2022-08-30","중구","17228599","3112586","609841","214470"
"2022-08-31","중구","19341847","3607940","687566","112685"
"2022-09-01","중구","20284806","3741280","510841","172521"
"2022-09-02","중구","21648745","3887811","666885","84807"
"2022-09-03","중구","23641591","3427972","1042745","46552"
"2022-09-04","중구","18064823","1903157","926430","52667"
"2022-09-05","중구","15206348","2425498","575452","126007"
"2022-09-06","중구","17048542","3090472","521302","103306"
"2022-09-07","중구","19748804","3627048","447066","51723"
"2022-09-08","중구","22738455","3632712","562036","160287"
"2022-09-09","중구","19332616","2012791","1028932","95215"
"2022-09-10","중구","9268828","1143214","906205","50865"
"2022-09-11","중구","13861479","2121551","1073863","68581"
"2022-09-12","중구","17074820","2087865","645492","64061"
"2022-09-13","중구","17796206","2753026","445036","183375"
"2022-09-14","중구","17549960","3187435","474909","155876"
"2022-09-15","중구","18493362","3416132","604771","149915"
"2022-09-16","중구","20750092","3678475","578439","105307"
"2022-09-17","중구","22841696","3474309","1079142","62259"
"2022-09-18","중구","19057006","2321984","764716","52653"
"2022-09-19","중구","17998543","3051521","557474","175557"
"2022-09-20","중구","18612902","3487673","419802","184896"
