"날짜","지역","관광총소비(천원)","외식소비(천원)","숙박소비(천원)","관광활동(천원)"
"2023-03-11","수원시 팔달구","6379939","2616378","224516","97127"
"2023-03-12","수원시 팔달구","4567239","1645759","177805","41437"
"2023-03-13","수원시 팔달구","2325728","893410","53165","30049"
"2023-03-14","수원시 팔달구","2807373","1036181","50045","30621"
"2023-03-15","수원시 팔달구","2636616","1037870","25073","14174"
"2023-03-16","수원시 팔달구","2744573","1081227","35222","19687"
"2023-03-17","수원시 팔달구","4548058","1451095","47869","63868"
"2023-03-18","수원시 팔달구","6582498","2639004","275593","59027"
"2023-03-19","수원시 팔달구","5472364","1975029","101862","45575"
"2023-03-20","수원시 팔달구","2278823","935983","27765","28342"
"2023-03-21","수원시 팔달구","2513923","1036343","34919","17201"
"2023-03-22","수원시 팔달구","2602771","1058729","19743","24273"
"2023-03-23","수원시 팔달구","2545173","1112875","70027","69837"
"2023-03-24","수원시 팔달구","3372026","1437091","48582","25422"
"2023-03-25","수원시 팔달구","5978598","2518104","361910","76661"
"2023-03-26","수원시 팔달구","4584905","1916410","74612","75766"
"2023-03-27","수원시 팔달구","2317573","973672","23805","22637"
"2023-03-28","수원시 팔달구","2462609","1083220","26105","15706"
"2023-03-29","수원시 팔달구","2542380","1118141","23550","19842"
"2023-03-30","수원시 팔달구","2657031","1164882","28684","21645"
"2023-03-31","수원시 팔달구","3510507","1550513","47050","22214"
"2023-04-01","수원시 팔달구","5633768","2571863","137808","97588"
"2023-04-02","수원시 팔달구","4622562","2034941","75234","42482"
"2023-04-03","수원시 팔달구","2654274","1013289","30918","14765"
"2023-04-04","수원시 팔달구","2316885","952971","22379","29917"
"2023-04-05","수원시 팔달구","2268440","918134","41010","38324"
"2023-04-06","수원시 팔달구","2241328","968816","26526","25355"
"2023-04-07","수원시 팔달구","4131348","1382808","58588","41932"
"2023-04-08","수원시 팔달구","5968717","2387812","225422","65935"
"2023-04-09","수원시 팔달구","5167047","1904119","68138","60484"
"2023-04-10","수원시 팔달구","2434273","922801","23001","16421"
"2023-04-11","수원시 팔달구","2245661","916262","22535","10988"
"2023-04-12","수원시 팔달구","2540404","1066140","32091","19464"
"2023-04-13","수원시 팔달구","2543235","1039175","42259","17504"
"2023-04-14","수원시 팔달구","3446867","1474919","72409","48339"
"2023-04-15","수원시 팔달구","5346928","2335934","286292","57473"
"2023-04-16","수원시 팔달구","4461778","1793277","62764","49420"
"2023-04-17","수원시 팔달구","2005181","945374","51213","22807"
"2023-04-18","수원시 팔달구","2397931","964081","44790","13554"
"2023-04-19","수원시 팔달구","2988674","1086013","29423","19345"
"2023-04-20","수원시 팔달구","3076321","1087422","69844","35848"
"2023-04-21","수원시 팔달구","4165470","1488975","49188","19986"
"2023-04-22","수원시 팔달구","6354809","2514272","344387","57455"
"2023-04-23","수원시 팔달구","5015411","1893083","135130","42303"
"2023-04-24","수원시 팔달구","2602364","1018659","27284","21186"
"2023-04-25","수원시 팔달구","2438617","969377","25106","24372"
"2023-04-26","수원시 팔달구","2748563","1107074","49671","21986"
"2023-04-27","수원시 팔달구","2692528","1171392","34999","41901"
"2023-04-28","수원시 팔달구","3573694","1534752","28155","39501"
"2023-04-29","수원시 팔달구","5437008","2467089","258716","56977"
"2023-04-30","수원시 팔달구","5209090","2285659","158706","58584"
"2023-05-01","수원시 팔달구","4271044","1602159","27909","43260"
"2023-05-02","수원시 팔달구","2527539","1025088","18288","17130"
"2023-05-03","수원시 팔달구","2825123","1042841","25620","34730"
"2023-05-04","수원시 팔달구","3454804","1324085","34284","31466"
"2023-05-05","수원시 팔달구","5537557","1910777","89406","59285"
"2023-05-06","수원시 팔달구","5641591","2090056","126041","51025"
"2023-05-07","수원시 팔달구","4855899","1906028","72315","76113"
"2023-05-08","수원시 팔달구","2745703","1067130","48193","29442"
"2023-05-09","수원시 팔달구","2487133","1014356","27498","21160"
"2023-05-10","수원시 팔달구","2882100","1100003","41749","31419"
"2023-05-11","수원시 팔달구","3425360","1158961","32213","42889"
"2023-05-12","수원시 팔달구","4073789","1488556","41902","24226"
"2023-05-13","수원시 팔달구","6502839","2529491","206117","59495"
"2023-05-14","수원시 팔달구","4775799","1986344","171671","49710"
"2023-05-15","수원시 팔달구","2568491","986135","29279","25861"
"2023-05-16","수원시 팔달구","2573549","1031780","25792","13300"
"2023-05-17","수원시 팔달구","2726549","1044952","25370","15602"
"2023-05-18","수원시 팔달구","2564265","1100132","36866","25246"
"2023-05-19","수원시 팔달구","3599310","1480997","41858","27294"
"2023-05-20","수원시 팔달구","5834717","2551606","241886","66686"
"2023-05-21","수원시 팔달구","4701495","1917994","155595","43861"
"2023-05-22","수원시 팔달구","2549046","1018465","23576","15501"
"2023-05-23","수원시 팔달구","2442449","988329","22476","13076"
"2023-05-24","수원시 팔달구","2615110","1065041","30218","22062"
"2023-05-25","수원시 팔달구","2722689","1080106","30846","15149"
"2023-05-26","수원시 팔달구","3395447","1441615","42169","26676"
"2023-05-27","수원시 팔달구","5086590","2377524","144823","56125"
"2023-05-28","수원시 팔달구","4287319","2029046","120026","31563"
"2023-05-29","수원시 팔달구","3835044","1603788","74981","40900"
"2023-05-30","수원시 팔달구","2225901","921146","24108","14014"
"2023-05-31","수원시 팔달구","2728167","1098875","46454","49178"
"2023-06-01","수원시 팔달구","2690782","1047338","24635","25333"
"2023-06-02","수원시 팔달구","3279217","1305661","40778","42678"
"2023-06-03","수원시 팔달구","5187167","2299732","126473","53774"
"2023-06-04","수원시 팔달구","4469567","1774302","152179","55099"
"2023-06-05","수원시 팔달구","3496743","1441754","38864","45193"
"2023-06-06","수원시 팔달구","4302212","1794393","68836","46610"
"2023-06-07","수원시 팔달구","2416576","891293","31062","39257"
"2023-06-08","수원시 팔달구","2348994","960694","28451","19164"
"2023-06-09","수원시 팔달구","3369813","1319193","46806","34576"
"2023-06-10","수원시 팔달구","5309915","2342835","346538","59672"
"2023-06-11","수원시 팔달구","4089475","1808003","96113","46267"
"2023-06-12","수원시 팔달구","2250243","885353","32153","17738"
"2023-06-13","수원시 팔달구","2382067","977800","23524","46083"
"2023-06-14","수원시 팔달구","2711384","1025521","30980","49574"
"2023-06-15","수원시 팔달구","2672576","1083651","48097","22438"
"2023-06-16","수원시 팔달구","4625856","1415938","44469","24474"
"2023-06-17","수원시 팔달구","5804200","2644619","452492","52887"
"2023-06-18","수원시 팔달구","4466708","1823128","172390","44985"
"2023-06-19","수원시 팔달구","1938479","930611","29320","17179"
"2023-06-20","수원시 팔달구","2513963","996788","22463","13488"
"2023-06-21","수원시 팔달구","2514816","1028471","45681","20919"
"2023-06-22","수원시 팔달구","2606412","1131840","28292","17416"
"2023-06-23","수원시 팔달구","3877244","1486667","43578","38694"
"2023-06-24","수원시 팔달구","5863593","2459403","162998","61450"
"2023-06-25","수원시 팔달구","4552216","1890945","177950","46950"
"2023-06-26","수원시 팔달구","2204566","932236","28384","19533"
"2023-06-27","수원시 팔달구","2523119","1037600","33162","15179"
"2023-06-28","수원시 팔달구","2582372","1086970","40192","19455"
"2023-06-29","수원시 팔달구","2234127","967672","32887","14488"
"2023-06-30","수원시 팔달구","3703107","1485089","70910","23518"
"2023-07-01","수원시 팔달구","5609417","2423773","221192","52802"
"2023-07-02","수원시 팔달구","4573432","1815836","95290","46932"
"2023-07-03","수원시 팔달구","2556904","942717","36135","16557"
"2023-07-04","수원시 팔달구","2347280","919135","28338","19718"
"2023-07-05","수원시 팔달구","2778487","1083627","26014","23917"
"2023-07-06","수원시 팔달구","2795612","1145572","34198","19981"
"2023-07-07","수원시 팔달구","3688373","1469240","41169","29102"
"2023-07-08","수원시 팔달구","5550450","2417940","194238","73117"
"2023-07-09","수원시 팔달구","4313554","1673084","232603","36972"
"2023-07-10","수원시 팔달구","2283190","996195","44739","14756"
"2023-07-11","수원시 팔달구","2177958","918189","24445","12418"
"2023-07-12","수원시 팔달구","2452328","1030752","55440","18428"
"2023-07-13","수원시 팔달구","2158238","915735","35355","19870"
"2023-07-14","수원시 팔달구","3091692","1205468","42366","24370"
"2023-07-15","수원시 팔달구","5188773","2241247","242058","87335"
"2023-07-16","수원시 팔달구","4217294","1767513","114116","54581"
"2023-07-17","수원시 팔달구","2197441","941072","44130","26738"
"2023-07-18","수원시 팔달구","2220914","979909","30374","29407"
"2023-07-19","수원시 팔달구","2570953","1120120","30234","23678"
"2023-07-20","수원시 팔달구","2597503","1161825","34612","28669"
"2023-07-21","수원시 팔달구","3652181","1451089","57867","99228"
"2023-07-22","수원시 팔달구","4908478","2226682","74240","51037"
"2023-07-23","수원시 팔달구","3389204","1612547","89342","31900"
"2023-07-24","수원시 팔달구","2569328","1082384","31628","18874"
"2023-07-25","수원시 팔달구","2419751","1069960","27369","32816"
"2023-07-26","수원시 팔달구","2549816","1131682","32117","24312"
"2023-07-27","수원시 팔달구","2722792","1177630","28641","19332"
"2023-07-28","수원시 팔달구","3522882","1453087","55693","53991"
"2023-07-29","수원시 팔달구","5027673","2244195","108101","65873"
"2023-07-30","수원시 팔달구","3825143","1635631","95435","53349"
"2023-07-31","수원시 팔달구","2911287","1164204","40356","24941"
"2023-08-01","수원시 팔달구","2641178","1124356","37255","18310"
"2023-08-02","수원시 팔달구","2707860","1190896","39133","23559"
"2023-08-03","수원시 팔달구","2759212","1201761","36153","47066"
"2023-08-04","수원시 팔달구","3138797","1407241","41018","47410"
"2023-08-05","수원시 팔달구","4417933","2067826","84997","55273"
"2023-08-06","수원시 팔달구","3877956","1512096","71891","53764"
"2023-08-07","수원시 팔달구","1989091","970615","43902","25313"
"2023-08-08","수원시 팔달구","2480725","1015623","30605","32205"
"2023-08-09","수원시 팔달구","2585098","1111295","43399","35834"
"2023-08-10","수원시 팔달구","1756334","763272","24962","10923"
"2023-08-11","수원시 팔달구","3290669","1334628","41850","36689"
"2023-08-12","수원시 팔달구","5152431","2258807","175320","61355"
"2023-08-13","수원시 팔달구","4128672","1932967","114653","79004"
"2023-08-14","수원시 팔달구","3309154","1529026","39510","44579"
"2023-08-15","수원시 팔달구","3848957","1710304","61475","74707"
"2023-08-16","수원시 팔달구","2506664","991994","52321","27914"
"2023-08-17","수원시 팔달구","2401622","1074400","28961","34828"
"2023-08-18","수원시 팔달구","4138308","1350178","40492","49537"
"2023-08-19","수원시 팔달구","5339899","2151543","298278","60765"
"2023-08-20","수원시 팔달구","4118637","1699143","100821","53787"
"2023-08-21","수원시 팔달구","2500345","1038293","40529","42697"
"2023-08-22","수원시 팔달구","2233527","993884","30500","17719"
"2023-08-23","수원시 팔달구","2288198","934930","37977","19904"
"2023-08-24","수원시 팔달구","2624347","1054026","40645","33646"
"2023-08-25","수원시 팔달구","3146101","1419780","32012","30791"
"2023-08-26","수원시 팔달구","5228555","2585516","137069","58969"
"2023-08-27","수원시 팔달구","4104637","1835278","310390","65194"
"2023-08-28","수원시 팔달구","2255273","941680","43793","28148"
"2023-08-29","수원시 팔달구","2222635","907149","30429","15300"
"2023-08-30","수원시 팔달구","2437054","1028177","25748","42301"
"2023-08-31","수원시 팔달구","2761687","1170755","24520","21542"
"2023-09-01","수원시 팔달구","3833519","1453109","50159","37918"
"2023-09-02","수원시 팔달구","5749991","2481669","266693","67094"
"2023-09-03","수원시 팔달구","4399878","1789561","115433","57578"
"2023-09-04","수원시 팔달구","2408162","932864","21606","19916"
"2023-09-05","수원시 팔달구","2638023","1010001","21191","14325"
"2023-09-06","수원시 팔달구","2784637","1046199","29754","16003"
"2023-09-07","수원시 팔달구","2560965","1091942","21436","16354"
"2023-09-08","수원시 팔달구","3541700","1453026","36526","39178"
"2023-09-09","수원시 팔달구","5773297","2588114","286132","60733"
"2023-09-10","수원시 팔달구","4634148","1963283","119180","60535"
"2023-09-11","수원시 팔달구","2440743","963793","27513","17459"
"2023-09-12","수원시 팔달구","2401416","1020554","26252","13595"
"2023-09-13","수원시 팔달구","2577100","961997","59154","11709"
"2023-09-14","수원시 팔달구","2651567","1067095","31665","18611"
"2023-09-15","수원시 팔달구","3328733","1423561","41715","24667"
"2023-09-16","수원시 팔달구","5258401","2371389","245935","55158"
"2023-09-17","수원시 팔달구","4650999","1885935","109768","76100"
"2023-09-18","수원시 팔달구","2395023","906757","22964","17595"
"2023-09-19","수원시 팔달구","2421906","987894","22953","14021"
"2023-09-20","수원시 팔달구","2578023","968816","30764","39126"
"2023-09-21","수원시 팔달구","2932962","1136452","26354","16607"
"2023-09-22","수원시 팔달구","4108257","1473072","65443","27409"
"2023-09-23","수원시 팔달구","6300620","2450976","323032","59998"
"2023-09-24","수원시 팔달구","4839301","1937388","89030","47469"
"2023-09-25","수원시 팔달구","2702341","971250","23828","34933"
"2023-09-26","수원시 팔달구","2614245","997960","19156","24360"
"2023-09-27","수원시 팔달구","3799553","1398595","31850","23227"
"2023-09-28","수원시 팔달구","4426431","1660484","82157","33497"
"2023-09-29","수원시 팔달구","1396494","772260","69859","31328"
"2023-09-30","수원시 팔달구","4380127","1897078","74877","43144"
"2023-10-01","수원시 팔달구","5030776","1971384","64492","68792"
"2023-10-02","수원시 팔달구","4805143","2050133","52297","54899"
"2023-10-03","수원시 팔달구","4102163","1570566","53924","48100"
"2023-10-04","수원시 팔달구","2347562","853437","23992","16256"
"2023-10-05","수원시 팔달구","2576029","944367","29888","17388"
"2023-10-06","수원시 팔달구","3632561","1286623","22464","31715"
"2023-10-07","수원시 팔달구","5619035","2286357","177438","52769"
"2023-10-08","수원시 팔달구","5173657","2358935","193872","51299"
"2023-10-09","수원시 팔달구","4172410","1767551","76303","41310"
"2023-10-10","수원시 팔달구","2272669","908830","23839","31829"
"2023-10-11","수원시 팔달구","2464511","975715","35957","14764"
"2023-10-12","수원시 팔달구","2442706","973034","25620","47007"
"2023-10-13","수원시 팔달구","3372754","1310929","31108","40178"
"2023-10-14","수원시 팔달구","5429570","2295698","131088","49981"
"2023-10-15","수원시 팔달구","4890800","2001491","74653","77140"
"2023-10-16","수원시 팔달구","2212521","1006064","45391","16012"
"2023-10-17","수원시 팔달구","2548857","1004407","34718","16619"
"2023-10-18","수원시 팔달구","2659108","1075628","54365","17676"
"2023-10-19","수원시 팔달구","2591379","994407","29011","16896"
"2023-10-20","수원시 팔달구","4273806","1340350","48121","19687"
"2023-10-21","수원시 팔달구","6191250","2676015","234971","53489"
"2023-10-22","수원시 팔달구","4651001","1843702","68858","43070"
"2023-10-23","수원시 팔달구","2344033","924224","33668","16748"
"2023-10-24","수원시 팔달구","2486953","961785","20150","56766"
"2023-10-25","수원시 팔달구","2665076","1076146","27970","38044"
"2023-10-26","수원시 팔달구","2607997","1082718","23651","86090"
"2023-10-27","수원시 팔달구","3478716","1412932","45857","44759"
"2023-10-28","수원시 팔달구","5706757","2597023","229876","79855"
"2023-10-29","수원시 팔달구","4656847","2021121","187708","61962"
"2023-10-30","수원시 팔달구","2301526","982237","40786","16951"
"2023-10-31","수원시 팔달구","2624708","1068431","33664","17729"
"2023-11-01","수원시 팔달구","2432643","1018153","19935","25137"
"2023-11-02","수원시 팔달구","2549748","1078351","53054","15695"
"2023-11-03","수원시 팔달구","3398000","1284810","86877","39207"
"2023-11-04","수원시 팔달구","5530810","2389315","177399","69793"
"2023-11-05","수원시 팔달구","4206847","1593230","76480","39372"
"2023-11-06","수원시 팔달구","2201342","835062","31501","10490"
"2023-11-07","수원시 팔달구","2525889","935587","27915","13115"
"2023-11-08","수원시 팔달구","3065315","996714","33343","46838"
"2023-11-09","수원시 팔달구","2744006","1058845","60860","17066"
"2023-11-10","수원시 팔달구","3882100","1343833","47141","32726"
"2023-11-11","수원시 팔달구","6476792","2280595","297505","56175"
"2023-11-12","수원시 팔달구","4909061","1804872","80076","36309"
"2023-11-13","수원시 팔달구","2495057","848806","33323","14222"
"2023-11-14","수원시 팔달구","2501398","915619","25521","14721"
"2023-11-15","수원시 팔달구","3052482","1046102","19958","26302"
"2023-11-16","수원시 팔달구","2616622","989581","27999","32615"
"2023-11-17","수원시 팔달구","3283635","1284354","33146","22154"
"2023-11-18","수원시 팔달구","5645143","2204755","110128","54945"
"2023-11-19","수원시 팔달구","4620592","1728756","84127","37702"
"2023-11-20","수원시 팔달구","2364083","887680","48477","15058"
"2023-11-21","수원시 팔달구","2356319","951136","22607","13792"
"2023-11-22","수원시 팔달구","2671702","999944","17984","15403"
"2023-11-23","수원시 팔달구","2606924","1027222","39268","30895"
"2023-11-24","수원시 팔달구","3803006","1385329","55998","25130"
"2023-11-25","수원시 팔달구","5835969","2361497","194935","63194"
"2023-11-26","수원시 팔달구","5228141","1786250","328732","46972"
"2023-11-27","수원시 팔달구","2246493","885624","51986","26694"
"2023-11-28","수원시 팔달구","2315210","922465","26850","16323"
"2023-11-29","수원시 팔달구","2535803","917266","33685","79471"
"2023-11-30","수원시 팔달구","2672247","1008056","20686","20847"
"2023-12-01","수원시 팔달구","3863117","1269951","43755","25363"
"2023-12-02","수원시 팔달구","5893716","2443834","133960","75586"
"2023-12-03","수원시 팔달구","4789692","1688803","93904","44371"
"2023-12-04","수원시 팔달구","2389986","905990","62312","20454"
"2023-12-05","수원시 팔달구","2508856","1047825","35491","18887"
"2023-12-06","수원시 팔달구","2587975","974260","35087","22969"
"2023-12-07","수원시 팔달구","2550849","1042199","33544","24744"
"2023-12-08","수원시 팔달구","3349483","1484104","50755","24080"
"2023-12-09","수원시 팔달구","6170375","2774155","353153","66374"
"2023-12-10","수원시 팔달구","4363386","1963693","122405","57216"
"2023-12-11","수원시 팔달구","2128609","877860","78362","26219"
"2023-12-12","수원시 팔달구","2528464","1044980","19774","29923"
"2023-12-13","수원시 팔달구","2684195","1185897","31943","26532"
"2023-12-14","수원시 팔달구","2488908","1099378","36334","25456"
"2023-12-15","수원시 팔달구","3815036","1512965","72490","48984"
"2023-12-16","수원시 팔달구","6159924","2473283","255450","53365"
"2023-12-17","수원시 팔달구","5106009","1626155","364941","43052"
"2023-12-18","수원시 팔달구","2418394","970391","58181","26392"
"2023-12-19","수원시 팔달구","2546092","1071373","65098","24313"
"2023-12-20","수원시 팔달구","2910408","1134877","42520","32851"
"2023-12-21","수원시 팔달구","2763250","1157816","57642","27391"
"2023-12-22","수원시 팔달구","4410104","1504009","50270","36294"
"2023-12-23","수원시 팔달구","5803381","2322125","152973","62425"
"2023-12-24","수원시 팔달구","5608043","2398795","122380","82876"
"2023-12-25","수원시 팔달구","4459074","1904938","64557","75310"
"2023-12-26","수원시 팔달구","2570132","1136604","30333","38704"
"2023-12-27","수원시 팔달구","2767499","1232503","42142","33884"
"2023-12-28","수원시 팔달구","3002033","1305604","106500","29793"
"2023-12-29","수원시 팔달구","3972263","1819554","65807","64317"
"2023-12-30","수원시 팔달구","4835546","2086134","137337","52166"
"2023-12-31","수원시 팔달구","4752809","2114770","95374","64306"
"2024-01-01","수원시 팔달구","3871515","1693127","58752","48362"
"2024-01-02","수원시 팔달구","2694808","897471","32098","58821"
"2024-01-03","수원시 팔달구","2366585","957473","17973","23290"
"2024-01-04","수원시 팔달구","2498659","1000049","38828","24241"
"2024-01-05","수원시 팔달구","3497516","1421472","35621","29594"
"2024-01-06","수원시 팔달구","5391502","2318830","129032","92560"
"2024-01-07","수원시 팔달구","4173016","1634543","74366","59169"
"2024-01-08","수원시 팔달구","2223622","931754","33174","42688"
"2024-01-09","수원시 팔달구","2045805","889044","31521","24823"
"2024-01-10","수원시 팔달구","2614509","1013061","33339","57387"
"2024-01-11","수원시 팔달구","2422605","1087443","21099","19525"
"2024-01-12","수원시 팔달구","3288913","1394828","25427","29284"
"2024-01-13","수원시 팔달구","5638478","2609307","293465","63310"
"2024-01-14","수원시 팔달구","3758932","1620332","74105","43688"
"2024-01-15","수원시 팔달구","2147850","905423","37309","18896"
"2024-01-16","수원시 팔달구","2268751","985228","22264","26889"
"2024-01-17","수원시 팔달구","2277505","975884","31899","18312"
"2024-01-18","수원시 팔달구","2531087","1068081","30695","20598"
"2024-01-19","수원시 팔달구","3636148","1482054","25327","47575"
"2024-01-20","수원시 팔달구","5309660","2426650","120492","72435"
"2024-01-21","수원시 팔달구","4115408","1639972","76059","42428"
"2024-01-22","수원시 팔달구","2239573","871144","47805","77035"
"2024-01-23","수원시 팔달구","2164811","901825","22372","15259"
"2024-01-24","수원시 팔달구","2387780","963992","28065","15400"
"2024-01-25","수원시 팔달구","2440605","1048237","25158","16057"
"2024-01-26","수원시 팔달구","3910436","1225936","26983","31882"
"2024-01-27","수원시 팔달구","6012735","2581743","133874","50761"
"2024-01-28","수원시 팔달구","4398892","1829936","61324","78699"
"2024-01-29","수원시 팔달구","2324374","941658","42209","24901"
"2024-01-30","수원시 팔달구","2504924","1051154","21330","51993"
"2024-01-31","수원시 팔달구","2601106","1050151","30451","32624"
"2024-02-01","수원시 팔달구","2449531","1068364","43486","19734"
"2024-02-02","수원시 팔달구","3199314","1308247","40447","55258"
"2024-02-03","수원시 팔달구","5148228","2339028","145698","58311"
"2024-02-04","수원시 팔달구","4349497","1781140","86261","46054"
"2024-02-05","수원시 팔달구","2285201","885855","19881","23527"
"2024-02-06","수원시 팔달구","2586426","982276","21667","22040"
"2024-02-07","수원시 팔달구","2845426","1110715","27901","25261"
"2024-02-08","수원시 팔달구","3758168","1419949","32431","40636"
"2024-02-09","수원시 팔달구","4073228","1518185","59447","34715"
"2024-02-10","수원시 팔달구","1852069","1037833","70598","37014"
"2024-02-11","수원시 팔달구","3896250","1679341","83403","46477"
"2024-02-12","수원시 팔달구","3921209","1544860","41395","66221"
"2024-02-13","수원시 팔달구","2526254","1019540","27599","36148"
"2024-02-14","수원시 팔달구","2497552","993172","18749","56375"
"2024-02-15","수원시 팔달구","2359011","968899","60417","30493"
"2024-02-16","수원시 팔달구","3741080","1381571","41862","33639"
"2024-02-17","수원시 팔달구","5770436","2411118","214490","73930"
"2024-02-18","수원시 팔달구","4366782","1674278","143187","81367"
"2024-02-19","수원시 팔달구","2255713","911004","52300","23834"
"2024-02-20","수원시 팔달구","2326871","1044664","43019","44321"
"2024-02-21","수원시 팔달구","2484045","992081","36833","48406"
"2024-02-22","수원시 팔달구","2418106","1087132","26031","34875"
"2024-02-23","수원시 팔달구","3687882","1517208","52027","43165"
"2024-02-24","수원시 팔달구","5606012","2410145","130754","84129"
"2024-02-25","수원시 팔달구","4431638","1806849","156717","92041"
"2024-02-26","수원시 팔달구","2502292","1044579","102461","35677"
"2024-02-27","수원시 팔달구","2535579","1085392","24894","51831"
"2024-02-28","수원시 팔달구","2958504","1261335","42369","60895"
"2024-02-29","수원시 팔달구","3298056","1534778","55334","51743"
"2024-03-01","수원시 팔달구","5554781","2205326","132461","71473"
"2024-03-02","수원시 팔달구","5555664","2198779","203889","72297"
"2024-03-03","수원시 팔달구","4356377","1699964","51553","56490"
"2024-03-04","수원시 팔달구","2086857","932241","24619","23529"
"2024-03-05","수원시 팔달구","2325762","901353","87395","21586"
"2024-03-06","수원시 팔달구","2599945","942580","20510","20607"
"2024-03-07","수원시 팔달구","2552017","1027783","39223","47397"
"2024-03-08","수원시 팔달구","3537330","1409283","84309","36083"
"2024-03-09","수원시 팔달구","6156541","2536739","252707","72985"
"2024-03-10","수원시 팔달구","4749584","1913857","192338","60522"
"2024-03-11","수원시 팔달구","2270401","914532","44950","25473"
"2024-03-12","수원시 팔달구","2301339","943969","20900","31513"
"2024-03-13","수원시 팔달구","2496298","1013137","25628","20128"
"2024-03-14","수원시 팔달구","2794391","1037444","129278","21924"
"2024-03-15","수원시 팔달구","4053878","1449100","38363","30639"
"2024-03-16","수원시 팔달구","6372712","2721880","322219","68586"
"2024-03-17","수원시 팔달구","4829944","1889731","100644","62155"
"2024-03-18","수원시 팔달구","2316268","938112","19184","13843"
"2024-03-19","수원시 팔달구","2287429","963404","22500","11675"
"2024-03-20","수원시 팔달구","2617905","1029213","60878","30323"
"2024-03-21","수원시 팔달구","2392494","1022554","29535","23361"
"2024-03-22","수원시 팔달구","3307480","1317120","49996","21103"
"2024-03-23","수원시 팔달구","5843647","2657896","123186","65902"
"2024-03-24","수원시 팔달구","4697142","2085497","127869","50966"
"2024-03-25","수원시 팔달구","2201671","937964","36797","19568"
"2024-03-26","수원시 팔달구","2262726","932325","25908","12494"
"2024-03-27","수원시 팔달구","2643521","1093919","23498","22992"
"2024-03-28","수원시 팔달구","2473928","993175","27257","27019"
"2024-03-29","수원시 팔달구","3537250","1365921","58598","33004"
"2024-03-30","수원시 팔달구","5801560","2612754","230413","70549"
"2024-03-31","수원시 팔달구","4924436","2024481","51891","60801"
"2024-04-01","수원시 팔달구","2292206","955500","28847","36376"
"2024-04-02","수원시 팔달구","2464335","1004320","21924","16922"
"2024-04-03","수원시 팔달구","2225460","935911","43128","15470"
"2024-04-04","수원시 팔달구","2596503","1056944","42187","16645"
"2024-04-05","수원시 팔달구","3724710","1513522","50541","75220"
"2024-04-06","수원시 팔달구","6110158","2727423","346464","69116"
"2024-04-07","수원시 팔달구","4772808","2025958","94133","41384"
"2024-04-08","수원시 팔달구","2279116","969700","43684","18923"
"2024-04-09","수원시 팔달구","2905933","1364940","42967","28346"
"2024-04-10","수원시 팔달구","4949563","1966339","44012","67559"
"2024-04-11","수원시 팔달구","2525702","1004562","37941","23524"
"2024-04-12","수원시 팔달구","4038848","1321216","48152","46063"
"2024-04-13","수원시 팔달구","5905223","2514612","138245","61310"
"2024-04-14","수원시 팔달구","4493859","1823596","72690","40847"
"2024-04-15","수원시 팔달구","1753611","817653","22418","31895"
"2024-04-16","수원시 팔달구","2424838","967540","31681","13812"
"2024-04-17","수원시 팔달구","2805715","981561","28483","20632"
"2024-04-18","수원시 팔달구","2655896","1048952","43060","13403"
"2024-04-19","수원시 팔달구","3522534","1374893","50692","35845"
"2024-04-20","수원시 팔달구","5172520","2240738","113757","44440"
"2024-04-21","수원시 팔달구","4034263","1708130","103229","32919"
"2024-04-22","수원시 팔달구","2250385","880647","29252","13721"
"2024-04-23","수원시 팔달구","2301456","955245","16385","15846"
"2024-04-24","수원시 팔달구","2501069","1043117","37761","39120"
"2024-04-25","수원시 팔달구","2880860","1106887","39324","41473"
"2024-04-26","수원시 팔달구","3506538","1440992","44347","46822"
"2024-04-27","수원시 팔달구","6101143","2662615","274289","98043"
"2024-04-28","수원시 팔달구","4664803","1927071","122190","91447"
"2024-04-29","수원시 팔달구","2296602","976370","27528","26915"
"2024-04-30","수원시 팔달구","3002290","1334858","18154","38495"
"2024-05-01","수원시 팔달구","4498683","1767329","37455","61321"
"2024-05-02","수원시 팔달구","2701932","1051153","26469","33016"
"2024-05-03","수원시 팔달구","3673353","1307061","35259","52207"
"2024-05-04","수원시 팔달구","5687268","2498734","90190","81178"
"2024-05-05","수원시 팔달구","4544591","1978312","115235","57437"
"2024-05-06","수원시 팔달구","3770524","1525385","59856","61683"
"2024-05-07","수원시 팔달구","2464183","873745","27221","18480"
"2024-05-08","수원시 팔달구","2698524","1076491","37507","22154"
"2024-05-09","수원시 팔달구","2527445","1071949","20894","54597"
"2024-05-10","수원시 팔달구","3431115","1423059","40944","29402"
"2024-05-11","수원시 팔달구","5018764","2125572","276197","71423"
"2024-05-12","수원시 팔달구","4408909","1985936","87443","58326"
"2024-05-13","수원시 팔달구","2523010","997804","22256","27720"
"2024-05-14","수원시 팔달구","2992430","1332745","28571","27414"
"2024-05-15","수원시 팔달구","3925425","1731027","48999","54680"
"2024-05-16","수원시 팔달구","2519813","1037014","36790","20627"
"2024-05-17","수원시 팔달구","3589542","1358755","33410","31322"
"2024-05-18","수원시 팔달구","5466276","2580204","96474","64222"
"2024-05-19","수원시 팔달구","4267211","1831161","54699","61564"
"2024-05-20","수원시 팔달구","2371145","1018089","43297","78079"
"2024-05-21","수원시 팔달구","2350316","990727","44510","20353"
"2024-05-22","수원시 팔달구","2762215","1078861","27304","17372"
